variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v99	snv	-0.80516	0	0.01	0
v100	str_vntr_repeat	0.86496	1	0.01381	0
v101	snv	-0.80516	0	0.03516	0
v102	snv	-0.80516	1	0.11623	0
v103	deletion_long	1.02332	0	0.01	1
v104	snv	-0.80516	0	0.06232	0
v105	duplication_long	0.39958	0	0.03629	1
v106	snv	-0.80516	0	0.01	0
v107	snv	-0.80516	1	0.01809	0
v108	snv	-0.80516	0	0.01744	0
v109	small_indel	-0.04858	1	0.10013	0
v110	snv	-0.80516	0	0.01	0
v111	snv	-0.80516	0	0.0189	0
v112	snv	-0.80516	1	0.05351	0
v113	small_indel	-0.33759	0	0.03623	0
v114	snv	-0.80516	0	0.01	0
v115	other_complex_sv	1.68414	0	0.01	0
v116	snv	-0.80516	0	0.01	0
v117	snv	-0.80516	0	0.08756	0
v118	snv	-0.80516	1	0.01	0
v119	inversion_bnd_complex	1.56448	0	0.01	0
v120	other_complex_sv	1.42503	0	0.01	0
v121	other_complex_sv	2.02521	0	0.01	0
v122	snv	-0.80516	0	0.01047	0
v123	deletion_short	0.72699	0	0.01	1
v124	str_vntr_repeat	0.94313	1	0.01	0
v125	snv	-0.80516	0	0.01	0
v126	snv	-0.80516	0	0.01	0
v127	str_vntr_repeat	1.05208	1	0.03198	0
v128	snv	-0.80516	0	0.01654	0
v129	insertion_mei	1.85425	0	0.02097	0
v130	insertion_mei	1.08384	0	0.01	0
v131	snv	-0.80516	0	0.01442	0
v132	deletion_long	1.48602	0	0.01	1
v133	duplication_short	0.98318	0	0.06474	1
v134	snv	-0.80516	0	0.01	0
v135	other_complex_sv	1.25793	0	0.01	0
v136	insertion_mei	1.84065	0	0.01	0
v137	str_vntr_repeat	0.34858	1	0.03672	0
v138	inversion_bnd_complex	1.02821	0	0.01	0
v139	duplication_long	0.53727	0	0.05241	1
v140	snv	-0.80516	1	0.01	0
v141	deletion_long	2.02018	0	0.01522	1
v142	small_indel	-0.01491	0	0.05315	0
v143	snv	-0.80516	0	0.01	0
v144	deletion_long	1.91545	0	0.01	1
v145	inversion_bnd_complex	0.21424	0	0.01	0
v146	snv	-0.80516	0	0.17227	0
v147	small_indel	-0.03676	0	0.01	0
v148	str_vntr_repeat	1.76723	1	0.01	0
v149	snv	-0.80516	0	0.0115	0
v150	snv	-0.80516	0	0.01	0
v151	insertion_mei	1.26222	0	0.01663	0
v152	snv	-0.80516	0	0.01157	0
v153	small_indel	0.00011	0	0.02075	0
v154	snv	-0.80516	1	0.11003	0
v155	inversion_bnd_complex	0.94436	0	0.01	0
v156	snv	-0.80516	0	0.01	0
v157	snv	-0.80516	0	0.02648	0
v158	snv	-0.80516	0	0.22093	0
v159	snv	-0.80516	0	0.02155	0
v160	snv	-0.80516	0	0.01	0
v161	snv	-0.80516	0	0.01	0
v162	snv	-0.80516	0	0.02167	0
v163	small_indel	-0.20225	0	0.02745	0
v164	insertion_mei	1.39033	0	0.01708	0
v165	deletion_short	0.64817	0	0.01	1
v166	duplication_short	0.49121	0	0.02619	1
v167	other_complex_sv	0.68853	0	0.01	0
v168	other_complex_sv	0.97391	0	0.04196	0
v169	str_vntr_repeat	1.07363	1	0.01	0
v170	snv	-0.80516	0	0.34347	0
v171	snv	-0.80516	0	0.01	0
v172	snv	-0.80516	0	0.01	0
v173	snv	-0.80516	0	0.01	0
v174	inversion_bnd_complex	0.59719	0	0.01	0
v175	snv	-0.80516	0	0.01	0
v176	snv	-0.80516	0	0.01	0
v177	str_vntr_repeat	2.0604	1	0.01	0
v178	snv	-0.80516	0	0.01	0
v179	snv	-0.80516	0	0.26148	0
v180	snv	-0.80516	0	0.01	0
v181	other_complex_sv	1.80599	0	0.01	0
v182	snv	-0.80516	0	0.01	0
v183	snv	-0.80516	0	0.04925	0
v184	snv	-0.80516	0	0.01	0
v185	snv	-0.80516	0	0.01651	0
v186	snv	-0.80516	1	0.01	0
v187	snv	-0.80516	0	0.01	0
v188	snv	-0.80516	0	0.01	0
v189	snv	-0.80516	0	0.02606	0
v190	other_complex_sv	2.05204	0	0.01	0
v191	duplication_long	1.24441	0	0.01	1
v192	duplication_long	1.4498	0	0.01	1
v193	str_vntr_repeat	1.31846	1	0.01	0
v194	snv	-0.80516	0	0.02301	0
v195	snv	-0.80516	0	0.01601	0
v196	deletion_short	1.1289	0	0.01	1
v197	snv	-0.80516	0	0.01	0
v198	snv	-0.80516	0	0.01856	0
v199	small_indel	-0.10381	0	0.02427	0
v200	deletion_long	1.38096	0	0.02261	1
v201	duplication_short	1.5392	0	0.01034	1
v202	small_indel	-0.21515	0	0.19574	0
v203	other_complex_sv	0.41967	0	0.01	0
v204	snv	-0.80516	0	0.0164	0
v205	snv	-0.80516	0	0.01	0
v206	duplication_short	0.51168	0	0.01	1
v207	snv	-0.80516	1	0.01	0
v208	snv	-0.80516	0	0.01	0
v209	duplication_long	1.88143	0	0.01	1
v210	deletion_long	1.43875	0	0.01	1
v211	duplication_short	0.27749	0	0.01	1
v212	snv	-0.80516	0	0.07089	0
v213	snv	-0.80516	0	0.01151	0
v214	snv	-0.80516	0	0.02144	0
v215	snv	-0.80516	0	0.01	0
v216	duplication_short	0.90573	0	0.01	1
v217	snv	-0.80516	0	0.01	0
v218	snv	-0.80516	0	0.07962	0
v219	snv	-0.80516	0	0.01	0
v220	snv	-0.80516	0	0.11289	0
v221	snv	-0.80516	0	0.01	0
v222	small_indel	-0.03676	0	0.01	0
v223	snv	-0.80516	0	0.07749	0
v224	deletion_long	0.3858	0	0.01	1
v225	snv	-0.80516	0	0.01	0
v226	deletion_long	1.38231	0	0.01	1
v227	snv	-0.80516	0	0.01	0
v228	snv	-0.80516	0	0.01	0
v229	snv	-0.80516	0	0.01	0
v230	snv	-0.80516	0	0.01	0
v231	snv	-0.80516	0	0.07585	0
v232	snv	-0.80516	0	0.05853	0
v233	snv	-0.80516	0	0.04368	0
v234	snv	-0.80516	0	0.03823	0
v235	snv	-0.80516	0	0.17403	0
v236	insertion_mei	1.68143	0	0.01	0
v237	snv	-0.80516	0	0.01	0
v238	snv	-0.80516	1	0.01	0
v239	insertion_mei	0.88469	0	0.01	0
v240	snv	-0.80516	1	0.12538	0
v241	snv	-0.80516	0	0.06144	0
v242	str_vntr_repeat	0.18121	1	0.01	0
v243	snv	-0.80516	0	0.27976	0
v244	deletion_long	0.54846	0	0.01	1
v245	deletion_long	0.80548	0	0.01	1
v246	snv	-0.80516	0	0.01	0
v247	snv	-0.80516	0	0.28715	0
v248	deletion_short	0.2471	0	0.01	1
v249	snv	-0.80516	0	0.01	0
v250	snv	-0.80516	0	0.01	0
v251	other_complex_sv	1.03745	1	0.01	0
v252	snv	-0.80516	0	0.03993	0
v253	insertion_mei	0.51642	0	0.01	0
v254	insertion_mei	1.66103	0	0.02257	0
v255	snv	-0.80516	1	0.01	0
v256	other_complex_sv	1.7374	0	0.04344	0
v257	snv	-0.80516	0	0.20787	0
v258	snv	-0.80516	0	0.02077	0
v259	snv	-0.80516	0	0.01	0
v260	other_complex_sv	2.01526	0	0.01	0
v261	snv	-0.80516	0	0.01	0
v262	str_vntr_repeat	0.9936	1	0.01	0
v263	snv	-0.80516	0	0.01	0
v264	duplication_short	1.68545	0	0.01	1
v265	snv	-0.80516	0	0.01	0
v266	snv	-0.80516	0	0.22604	0
v267	duplication_long	1.15069	0	0.01955	1
v268	snv	-0.80516	0	0.1607	0
v269	duplication_short	1.41946	0	0.01	1
v270	snv	-0.80516	0	0.01	0
v271	snv	-0.80516	0	0.01951	0
v272	snv	-0.80516	0	0.01	0
v273	snv	-0.80516	0	0.01	0
v274	small_indel	-0.00478	0	0.01	0
v275	deletion_long	0.49574	1	0.01	1
v276	snv	-0.80516	0	0.01	0
v277	duplication_long	2.00544	0	0.01	1
v278	duplication_short	1.63144	0	0.01755	1
v279	inversion_bnd_complex	0.58285	0	0.01	0
v280	insertion_mei	2.10331	0	0.01	0
v281	deletion_long	0.95457	0	0.01907	1
v282	duplication_long	1.27702	0	0.01	1
v283	small_indel	-0.51016	0	0.01	0
v284	other_complex_sv	0.8438	0	0.01	0
v285	small_indel	-0.15729	0	0.01	0
v286	snv	-0.80516	1	0.01	0
v287	duplication_short	0.89748	0	0.01	1
v288	deletion_long	0.69132	0	0.01	1
v289	snv	-0.80516	0	0.03895	0
v290	deletion_long	2.01146	0	0.01	1
v291	snv	-0.80516	0	0.02088	0
v292	other_complex_sv	0.40815	0	0.01	0
v293	snv	-0.80516	0	0.01331	0
v294	small_indel	-0.31517	0	0.01	0
v295	snv	-0.80516	0	0.01	0
v296	duplication_short	0.55581	0	0.01	1
v297	snv	-0.80516	0	0.05114	0
v298	snv	-0.80516	0	0.01315	0
v299	snv	-0.80516	0	0.01	0
v300	deletion_short	1.56598	0	0.01	1
v301	snv	-0.80516	0	0.01	0
v302	snv	-0.80516	0	0.01	0
v303	duplication_short	1.39173	0	0.03058	1
v304	other_complex_sv	1.91028	0	0.01	0
v305	snv	-0.80516	0	0.01	0
v306	str_vntr_repeat	0.67833	1	0.0397	0
v307	duplication_short	1.58085	0	0.01	1
v308	snv	-0.80516	0	0.09184	0
v309	snv	-0.80516	0	0.04533	0
v310	snv	-0.80516	0	0.01	0
v311	snv	-0.80516	1	0.01836	0
v312	duplication_long	0.31012	0	0.01872	1
v313	snv	-0.80516	0	0.01098	0
v314	duplication_short	1.69544	0	0.01	1
v315	snv	-0.80516	0	0.03111	0
v316	snv	-0.80516	0	0.03432	0
v317	deletion_long	1.75967	0	0.01	1
v318	snv	-0.80516	0	0.02047	0
v319	snv	-0.80516	0	0.01	0
v320	snv	-0.80516	0	0.01	0
v321	duplication_short	1.00062	0	0.01835	1
v322	snv	-0.80516	0	0.04131	0
v323	snv	-0.80516	0	0.01102	0
v324	deletion_short	2.0631	0	0.01	1
v325	snv	-0.80516	0	0.01	0
v326	small_indel	-0.46267	0	0.01	0
v327	insertion_mei	2.09128	0	0.01	0
v328	snv	-0.80516	0	0.01	0
v329	insertion_mei	1.70636	0	0.01	0
v330	other_complex_sv	0.35491	0	0.01933	0
v331	snv	-0.80516	0	0.13394	0
v332	snv	-0.80516	0	0.01	0
v333	duplication_short	0.59097	0	0.01	1
v334	inversion_bnd_complex	0.99594	0	0.01	0
v335	insertion_mei	1.86688	0	0.01	0
v336	snv	-0.80516	0	0.01	0
v337	snv	-0.80516	0	0.02062	0
v338	snv	-0.80516	0	0.01	0
v339	duplication_long	0.36085	1	0.01	1
v340	snv	-0.80516	0	0.01	0
v341	snv	-0.80516	0	0.06339	0
v342	deletion_short	0.49593	0	0.01	1
v343	deletion_short	1.47709	1	0.04267	1
v344	str_vntr_repeat	0.21917	1	0.01	0
v345	snv	-0.80516	1	0.01	0
v346	snv	-0.80516	0	0.01	0
v347	snv	-0.80516	0	0.01	0
v348	snv	-0.80516	0	0.01504	0
v349	other_complex_sv	1.98404	0	0.01	0
v350	snv	-0.80516	0	0.01	0
v351	snv	-0.80516	0	0.08454	0
v352	inversion_bnd_complex	1.26491	0	0.01	0
v353	other_complex_sv	1.66283	0	0.01	0
v354	duplication_long	2.05304	0	0.01	1
v355	snv	-0.80516	1	0.01	0
v356	snv	-0.80516	0	0.0259	0
v357	snv	-0.80516	0	0.01	0
v358	insertion_mei	2.11998	0	0.01	0
v359	snv	-0.80516	0	0.04034	0
v360	snv	-0.80516	0	0.17803	0
v361	deletion_long	0.25208	0	0.01195	1
v362	deletion_long	1.32296	0	0.01	1
v363	snv	-0.80516	0	0.09404	0
v364	snv	-0.80516	0	0.01	0
v365	inversion_bnd_complex	1.71956	0	0.05644	0
v366	small_indel	-0.33759	0	0.11909	0
v367	snv	-0.80516	0	0.01	0
v368	snv	-0.80516	0	0.04544	0
v369	small_indel	-0.01491	1	0.05492	0
v370	snv	-0.80516	0	0.03034	0
v371	insertion_mei	1.60014	0	0.01	0
v372	other_complex_sv	1.99998	0	0.01	0
v373	duplication_long	0.41273	0	0.01	1
v374	str_vntr_repeat	1.69216	1	0.01	0
v375	snv	-0.80516	0	0.01	0
v376	deletion_short	2.04098	0	0.01	1
v377	duplication_short	0.17779	0	0.01	1
v378	snv	-0.80516	0	0.1469	0
v379	insertion_mei	1.34356	0	0.01472	0
v380	snv	-0.80516	0	0.01	0
v381	inversion_bnd_complex	1.05831	0	0.01	0
v382	small_indel	-0.04259	0	0.01	0
v383	snv	-0.80516	0	0.01	0
v384	snv	-0.80516	0	0.01	0
v385	snv	-0.80516	1	0.01194	0
v386	snv	-0.80516	1	0.01	0
v387	snv	-0.80516	0	0.06357	0
v388	snv	-0.80516	0	0.01	0
v389	snv	-0.80516	1	0.01	0
v390	snv	-0.80516	0	0.01	0
v391	snv	-0.80516	0	0.07027	0
v392	duplication_long	1.79791	0	0.01	1
v393	snv	-0.80516	0	0.04741	0
v394	snv	-0.80516	0	0.01	0
v395	snv	-0.80516	0	0.03436	0
v396	deletion_short	2.12924	0	0.01	1
v397	deletion_short	0.33113	0	0.01	1
v398	snv	-0.80516	0	0.01	0
v399	deletion_long	1.56843	0	0.01	1
v400	snv	-0.80516	1	0.01	0
v401	snv	-0.80516	0	0.18183	0
v402	snv	-0.80516	0	0.11255	0
v403	snv	-0.80516	0	0.01	0
v404	small_indel	0.0049	0	0.10248	0
v405	small_indel	0.01863	0	0.02607	0
v406	snv	-0.80516	0	0.075	0
v407	snv	-0.80516	0	0.01	0
v408	snv	-0.80516	0	0.03986	0
v409	snv	-0.80516	0	0.06398	0
v410	snv	-0.80516	0	0.01289	0
v411	snv	-0.80516	0	0.03287	0
v412	snv	-0.80516	0	0.01	0
v413	inversion_bnd_complex	2.13468	0	0.01	0
v414	duplication_long	0.35914	0	0.01285	1
v415	snv	-0.80516	0	0.13677	0
v416	snv	-0.80516	0	0.01	0
v417	str_vntr_repeat	1.02532	1	0.01	0
v418	inversion_bnd_complex	0.96501	0	0.01	0
v419	snv	-0.80516	0	0.01	0
v420	snv	-0.80516	0	0.1819	0
v421	small_indel	-0.17858	0	0.07735	0
v422	snv	-0.80516	0	0.01	0
v423	inversion_bnd_complex	0.61501	0	0.01	0
v424	deletion_long	0.42707	0	0.01	1
v425	snv	-0.80516	0	0.01	0
v426	other_complex_sv	0.6352	0	0.03937	0
v427	snv	-0.80516	0	0.01	0
v428	duplication_long	0.53021	1	0.01	1
v429	duplication_long	1.19367	0	0.01	1
v430	small_indel	0.02302	0	0.01	0
v431	duplication_long	0.7158	0	0.01	1
v432	snv	-0.80516	0	0.12303	0
v433	snv	-0.80516	0	0.04012	0
v434	snv	-0.80516	0	0.01	0
v435	deletion_long	1.7904	0	0.01	1
v436	other_complex_sv	0.98413	0	0.02708	0
v437	snv	-0.80516	1	0.07643	0
v438	other_complex_sv	0.27511	0	0.01	0
v439	insertion_mei	0.63499	0	0.01	0
v440	duplication_short	1.86828	0	0.02414	1
v441	str_vntr_repeat	1.17855	1	0.01	0
v442	deletion_short	0.49892	0	0.01613	1
v443	small_indel	0.01863	0	0.01353	0
v444	snv	-0.80516	0	0.03924	0
v445	snv	-0.80516	0	0.01	0
v446	snv	-0.80516	0	0.01159	0
v447	duplication_short	0.50071	0	0.09377	1
v448	snv	-0.80516	0	0.01	0
v449	str_vntr_repeat	0.19751	1	0.01	0
v450	insertion_mei	0.62788	0	0.01	0
v451	small_indel	-0.13793	0	0.01	0
v452	snv	-0.80516	0	0.01	0
v453	snv	-0.80516	0	0.02592	0
v454	snv	-0.80516	0	0.01	0
v455	snv	-0.80516	0	0.01	0
v456	inversion_bnd_complex	0.50219	0	0.05284	0
v457	duplication_long	0.20913	0	0.02059	1
v458	snv	-0.80516	0	0.12494	0
v459	deletion_short	1.78718	0	0.01	1
v460	snv	-0.80516	0	0.01	0
v461	deletion_long	2.05057	0	0.01	1
v462	other_complex_sv	1.87938	0	0.01	0
v463	inversion_bnd_complex	0.68817	0	0.01	0
v464	snv	-0.80516	0	0.01	0
v465	deletion_long	0.51913	0	0.01	1
v466	snv	-0.80516	1	0.18171	0
v467	snv	-0.80516	0	0.01	0
v468	str_vntr_repeat	0.75069	1	0.01	0
v469	str_vntr_repeat	1.0164	1	0.01	0
v470	inversion_bnd_complex	1.65958	0	0.01	0
v471	other_complex_sv	1.26551	0	0.03339	0
v472	inversion_bnd_complex	1.24714	0	0.01	0
v473	snv	-0.80516	0	0.01	0
v474	inversion_bnd_complex	0.56974	0	0.01	0
v475	small_indel	-0.10381	0	0.01	0
v476	str_vntr_repeat	1.10214	1	0.01	0
v477	snv	-0.80516	0	0.01	0
v478	snv	-0.80516	0	0.02828	0
v479	inversion_bnd_complex	0.25467	0	0.01	0
v480	small_indel	-0.0886	0	0.01	0
v481	snv	-0.80516	0	0.03953	0
v482	snv	-0.80516	1	0.02503	0
v483	insertion_mei	1.83443	0	0.01	0
v484	str_vntr_repeat	1.89641	1	0.01	0
v485	snv	-0.80516	0	0.02667	0
v486	snv	-0.80516	0	0.16261	0
v487	snv	-0.80516	0	0.01	0
v488	duplication_short	0.68612	0	0.01	1
v489	snv	-0.80516	0	0.0137	0
v490	snv	-0.80516	0	0.01	0
v491	snv	-0.80516	0	0.01	0
v492	snv	-0.80516	0	0.01	0
v493	inversion_bnd_complex	1.42586	0	0.01	0
v494	snv	-0.80516	0	0.11531	0
v495	snv	-0.80516	0	0.01	0
v496	snv	-0.80516	0	0.01363	0
v497	snv	-0.80516	0	0.19566	0
v498	other_complex_sv	1.25198	0	0.01	0
v499	duplication_short	0.65231	0	0.01	1
v500	small_indel	-0.04858	0	0.01	0
v501	snv	-0.80516	0	0.14909	0
v502	snv	-0.80516	0	0.01	0
v503	deletion_long	1.97692	0	0.01977	1
v504	snv	-0.80516	0	0.01	0
v505	snv	-0.80516	0	0.01	0
v506	snv	-0.80516	0	0.04296	0
v507	deletion_short	1.14306	0	0.01603	1
v508	snv	-0.80516	0	0.10569	0
v509	other_complex_sv	1.01932	0	0.01	0
v510	snv	-0.80516	0	0.04472	0
v511	duplication_long	0.61568	0	0.01	1
v512	snv	-0.80516	0	0.01	0
v513	other_complex_sv	0.86117	0	0.01	0
v514	inversion_bnd_complex	1.31175	0	0.01	0
v515	snv	-0.80516	0	0.01	0
v516	str_vntr_repeat	0.62643	1	0.06911	0
v517	snv	-0.80516	0	0.01	0
v518	snv	-0.80516	0	0.01	0
v519	other_complex_sv	1.26249	0	0.01151	0
v520	duplication_short	0.91786	0	0.01	1
v521	deletion_long	0.50386	1	0.01	1
v522	snv	-0.80516	0	0.01	0
v523	snv	-0.80516	0	0.03053	0
v524	snv	-0.80516	0	0.14193	0
v525	snv	-0.80516	0	0.025	0
v526	snv	-0.80516	0	0.05213	0
v527	snv	-0.80516	0	0.10954	0
v528	snv	-0.80516	0	0.01	0
v529	insertion_mei	0.454	0	0.01212	0
v530	snv	-0.80516	0	0.01	0
v531	snv	-0.80516	0	0.01	0
v532	duplication_short	1.8067	0	0.01	1
v533	snv	-0.80516	0	0.01	0
v534	other_complex_sv	2.06404	1	0.03278	0
v535	snv	-0.80516	0	0.01	0
v536	snv	-0.80516	0	0.14558	0
v537	insertion_mei	1.53166	0	0.01	0
v538	snv	-0.80516	0	0.01	0
v539	small_indel	-0.27637	0	0.02859	0
v540	deletion_short	0.62503	0	0.01	1
v541	snv	-0.80516	0	0.01	0
v542	snv	-0.80516	0	0.02578	0
v543	snv	-0.80516	0	0.12259	0
v544	other_complex_sv	0.27211	0	0.01	0
v545	snv	-0.80516	1	0.18622	0
v546	deletion_short	0.73423	0	0.01365	1
v547	snv	-0.80516	0	0.07033	0
v548	snv	-0.80516	0	0.01	0
v549	insertion_mei	1.79796	1	0.01	0
v550	str_vntr_repeat	0.61865	1	0.01	0
v551	snv	-0.80516	0	0.01	0
v552	other_complex_sv	0.47995	1	0.01	0
v553	snv	-0.80516	1	0.0257	0
v554	duplication_long	1.13001	0	0.01	1
v555	snv	-0.80516	0	0.03164	0
v556	deletion_short	0.61056	0	0.01	1
v557	snv	-0.80516	0	0.01	0
v558	snv	-0.80516	0	0.01	0
v559	deletion_short	1.04191	0	0.01123	1
v560	small_indel	-0.02017	0	0.01023	0
v561	snv	-0.80516	0	0.01	0
v562	snv	-0.80516	1	0.01	0
v563	snv	-0.80516	0	0.01	0
v564	snv	-0.80516	0	0.0575	0
v565	snv	-0.80516	0	0.03607	0
v566	snv	-0.80516	0	0.01	0
v567	other_complex_sv	1.1766	0	0.02532	0
v568	snv	-0.80516	0	0.01	0
v569	duplication_long	0.7262	0	0.01	1
v570	insertion_mei	2.13292	0	0.01	0
v571	str_vntr_repeat	1.827	1	0.01	0
v572	duplication_long	1.16354	1	0.01	1
v573	other_complex_sv	1.90812	0	0.01	0
v574	small_indel	-0.08139	0	0.01	0
v575	snv	-0.80516	0	0.01	0
v576	deletion_long	0.234	0	0.07819	1
v577	other_complex_sv	1.06739	0	0.01	0
v578	small_indel	-0.04858	0	0.05891	0
v579	duplication_short	1.07431	0	0.01	1
v580	inversion_bnd_complex	0.18504	0	0.01	0
v581	snv	-0.80516	0	0.05654	0
v582	small_indel	0.01863	1	0.01	0
v583	snv	-0.80516	0	0.01026	0
v584	snv	-0.80516	0	0.01	0
v585	snv	-0.80516	0	0.04074	0
v586	duplication_long	0.27265	0	0.01	1
v587	snv	-0.80516	0	0.01	0
v588	inversion_bnd_complex	0.89454	0	0.03845	0
v589	snv	-0.80516	0	0.02979	0
v590	deletion_long	0.38401	0	0.01	1
v591	other_complex_sv	0.51882	0	0.01015	0
v592	snv	-0.80516	0	0.01	0
v593	snv	-0.80516	0	0.01	0
v594	snv	-0.80516	0	0.01	0
v595	inversion_bnd_complex	1.68945	0	0.01	0
v596	snv	-0.80516	0	0.01	0
v597	inversion_bnd_complex	1.95816	0	0.03637	0
v598	str_vntr_repeat	0.57975	1	0.01757	0
v599	deletion_short	1.99634	0	0.01	1
v600	snv	-0.80516	0	0.01	0
v601	deletion_long	0.94007	0	0.03251	1
v602	duplication_long	1.02554	0	0.01	1
v603	inversion_bnd_complex	1.69029	0	0.01	0
v604	duplication_long	0.3102	0	0.01	1
v605	str_vntr_repeat	0.29531	1	0.01	0
v606	snv	-0.80516	0	0.0425	0
v607	other_complex_sv	1.39019	0	0.01	0
v608	snv	-0.80516	0	0.03096	0
v609	snv	-0.80516	0	0.03175	0
v610	other_complex_sv	0.87476	0	0.01768	0
v611	snv	-0.80516	0	0.0602	0
v612	snv	-0.80516	0	0.02192	0
v613	snv	-0.80516	1	0.01	0
v614	snv	-0.80516	0	0.01512	0
v615	snv	-0.80516	0	0.01	0
v616	snv	-0.80516	0	0.01	0
v617	str_vntr_repeat	0.66074	1	0.01	0
v618	snv	-0.80516	1	0.01	0
v619	duplication_long	1.5384	0	0.01	1
v620	snv	-0.80516	0	0.01	0
v621	deletion_short	0.52267	0	0.01	1
v622	snv	-0.80516	0	0.05724	0
v623	insertion_mei	1.90888	0	0.01	0
v624	duplication_short	1.40395	0	0.01	1
v625	other_complex_sv	1.02755	0	0.01	0
v626	snv	-0.80516	0	0.01	0
v627	small_indel	-0.51016	0	0.01	0
v628	snv	-0.80516	0	0.01	0
v629	deletion_long	1.45619	1	0.01	1
v630	small_indel	-0.31517	0	0.01	0
v631	snv	-0.80516	0	0.25749	0
v632	snv	-0.80516	0	0.01	0
v633	small_indel	-0.24357	0	0.01	0
v634	snv	-0.80516	0	0.01484	0
