variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v76	snv	-0.69974	0	0.01	0
v77	duplication_short	1.14834	0	0.01	1
v78	snv	-0.69974	0	0.03926	0
v79	small_indel	-0.31669	0	0.01	0
v80	snv	-0.69974	0	0.17741	0
v81	snv	-0.69974	0	0.01	0
v82	snv	-0.69974	0	0.01066	0
v83	duplication_short	0.53708	1	0.01	1
v84	deletion_short	2.41056	0	0.01	1
v85	snv	-0.69974	0	0.01	0
v86	snv	-0.69974	0	0.03777	0
v87	insertion_mei	0.98288	0	0.01	0
v88	snv	-0.69974	0	0.09286	0
v89	snv	-0.69974	0	0.01564	0
v90	snv	-0.69974	0	0.07327	0
v91	insertion_mei	1.34214	0	0.02692	0
v92	duplication_short	1.52091	0	0.01	1
v93	inversion_bnd_complex	2.01676	0	0.01	0
v94	snv	-0.69974	0	0.01	0
v95	snv	-0.69974	1	0.01362	0
v96	snv	-0.69974	0	0.14154	0
v97	snv	-0.69974	0	0.08123	0
v98	snv	-0.69974	0	0.06674	0
v99	snv	-0.69974	0	0.01	0
v100	snv	-0.69974	0	0.32034	0
v101	deletion_short	1.37023	0	0.01	1
v102	snv	-0.69974	0	0.03314	0
v103	duplication_short	2.37101	0	0.01	1
v104	snv	-0.69974	0	0.03945	0
v105	inversion_bnd_complex	2.44718	0	0.01	0
v106	snv	-0.69974	1	0.01	0
v107	deletion_short	1.1616	0	0.04029	1
v108	snv	-0.69974	0	0.02243	0
v109	str_vntr_repeat	0.55212	1	0.01	0
v110	snv	-0.69974	0	0.01	0
v111	str_vntr_repeat	2.12787	1	0.01	0
v112	snv	-0.69974	0	0.01	0
v113	str_vntr_repeat	2.13748	1	0.01905	0
v114	snv	-0.69974	0	0.02775	0
v115	snv	-0.69974	0	0.01	0
v116	snv	-0.69974	0	0.01931	0
v117	snv	-0.69974	0	0.27777	0
v118	snv	-0.69974	0	0.0184	0
v119	small_indel	-0.20482	0	0.01	0
v120	small_indel	-0.10832	0	0.01	0
v121	snv	-0.69974	0	0.01545	0
v122	other_complex_sv	1.0596	0	0.01	0
v123	snv	-0.69974	0	0.16313	0
v124	inversion_bnd_complex	2.42655	0	0.01	0
v125	deletion_short	1.49011	0	0.03192	1
v126	other_complex_sv	2.13131	0	0.01	0
v127	snv	-0.69974	0	0.02137	0
v128	small_indel	0.22653	0	0.01	0
v129	snv	-0.69974	0	0.02807	0
v130	snv	-0.69974	0	0.01	0
v131	snv	-0.69974	1	0.01	0
v132	deletion_short	0.41164	0	0.01	1
v133	snv	-0.69974	0	0.01	0
v134	deletion_long	1.37716	0	0.01688	1
v135	snv	-0.69974	0	0.01	0
v136	snv	-0.69974	0	0.20118	0
v137	snv	-0.69974	1	0.01	0
v138	deletion_long	2.10393	0	0.01	1
v139	snv	-0.69974	0	0.01	0
v140	snv	-0.69974	1	0.06622	0
v141	duplication_short	2.50202	0	0.01	1
v142	deletion_short	1.6807	0	0.01	1
v143	duplication_short	2.11894	0	0.01	1
v144	inversion_bnd_complex	1.51639	0	0.10096	0
v145	snv	-0.69974	0	0.02876	0
v146	insertion_mei	1.00758	1	0.01464	0
v147	snv	-0.69974	0	0.08932	0
v148	snv	-0.69974	0	0.01	0
v149	small_indel	0.22653	0	0.01	0
v150	snv	-0.69974	0	0.01	0
v151	snv	-0.69974	0	0.01	0
v152	snv	-0.69974	0	0.01	0
v153	snv	-0.69974	0	0.14405	0
v154	insertion_mei	2.42858	0	0.01	0
v155	duplication_short	0.82068	0	0.01	1
v156	snv	-0.69974	0	0.20906	0
v157	small_indel	0.0757	0	0.06317	0
v158	small_indel	0.08468	0	0.01	0
v159	duplication_long	1.53377	0	0.01	1
v160	snv	-0.69974	0	0.19667	0
v161	deletion_long	1.13827	1	0.01	1
v162	snv	-0.69974	0	0.34727	0
v163	insertion_mei	0.82978	0	0.01	0
v164	snv	-0.69974	0	0.01	0
v165	snv	-0.69974	0	0.0119	0
v166	snv	-0.69974	0	0.0267	0
v167	snv	-0.69974	0	0.01444	0
v168	snv	-0.69974	1	0.01	0
v169	deletion_long	1.86627	0	0.01	1
v170	str_vntr_repeat	0.83058	1	0.01	0
v171	snv	-0.69974	1	0.01	0
v172	duplication_short	0.62114	0	0.01	1
v173	duplication_long	1.74641	0	0.01	1
v174	snv	-0.69974	0	0.01	0
v175	snv	-0.69974	0	0.01	0
v176	small_indel	-0.43826	0	0.01936	0
v177	snv	-0.69974	0	0.19854	0
v178	snv	-0.69974	0	0.01	0
v179	snv	-0.69974	0	0.01	0
v180	snv	-0.69974	0	0.01	0
v181	snv	-0.69974	0	0.01	0
v182	small_indel	0.11756	0	0.01	0
v183	inversion_bnd_complex	2.26189	0	0.01	0
v184	snv	-0.69974	0	0.01	0
v185	snv	-0.69974	0	0.01	0
v186	snv	-0.69974	0	0.38686	0
v187	snv	-0.69974	0	0.01	0
v188	snv	-0.69974	0	0.01	0
v189	snv	-0.69974	0	0.01	0
v190	snv	-0.69974	0	0.01177	0
v191	snv	-0.69974	0	0.01179	0
v192	small_indel	-0.01182	0	0.01	0
v193	snv	-0.69974	0	0.01	0
v194	small_indel	0.06637	0	0.01	0
v195	snv	-0.69974	0	0.03742	0
v196	snv	-0.69974	0	0.01269	0
v197	snv	-0.69974	0	0.01812	0
v198	snv	-0.69974	0	0.01	0
v199	snv	-0.69974	0	0.01187	0
v200	snv	-0.69974	0	0.04126	0
v201	deletion_short	1.66938	0	0.01	1
v202	snv	-0.69974	0	0.01	0
v203	snv	-0.69974	0	0.12961	0
v204	snv	-0.69974	0	0.01	0
v205	snv	-0.69974	0	0.01	0
v206	snv	-0.69974	0	0.10905	0
v207	snv	-0.69974	0	0.01	0
v208	snv	-0.69974	0	0.15645	0
v209	deletion_short	1.84577	0	0.01151	1
v210	duplication_long	1.51635	0	0.01	1
v211	snv	-0.69974	0	0.03651	0
v212	deletion_long	1.73125	0	0.01	1
v213	deletion_short	2.47298	0	0.01	1
v214	snv	-0.69974	0	0.11303	0
v215	snv	-0.69974	0	0.01204	0
v216	snv	-0.69974	0	0.03305	0
v217	snv	-0.69974	0	0.01	0
v218	snv	-0.69974	0	0.01	0
v219	snv	-0.69974	0	0.01	0
v220	duplication_long	0.92018	1	0.01	1
v221	snv	-0.69974	0	0.01	0
v222	deletion_long	1.68678	0	0.03865	1
v223	duplication_long	2.09439	0	0.03649	1
v224	snv	-0.69974	0	0.01562	0
v225	small_indel	0.01326	0	0.01	0
v226	small_indel	-0.07163	0	0.01	0
v227	snv	-0.69974	0	0.07692	0
v228	duplication_long	2.01125	0	0.01	1
v229	snv	-0.69974	0	0.01	0
v230	snv	-0.69974	0	0.01	0
v231	inversion_bnd_complex	2.41102	0	0.01	0
v232	snv	-0.69974	0	0.04455	0
v233	duplication_short	1.3612	0	0.01	1
v234	inversion_bnd_complex	1.07426	0	0.09225	0
v235	snv	-0.69974	0	0.01	0
v236	duplication_short	0.42149	0	0.08472	1
v237	deletion_short	1.9852	0	0.01	1
v238	snv	-0.69974	0	0.01	0
v239	str_vntr_repeat	2.00799	1	0.01	0
v240	inversion_bnd_complex	1.21328	0	0.01	0
v241	duplication_long	1.3445	0	0.01	1
v242	duplication_long	2.27291	0	0.01	1
v243	snv	-0.69974	0	0.19776	0
v244	small_indel	0.0757	0	0.01675	0
v245	snv	-0.69974	0	0.01	0
v246	duplication_long	1.73811	0	0.05696	1
v247	snv	-0.69974	0	0.01	0
v248	other_complex_sv	1.05488	0	0.06312	0
v249	snv	-0.69974	0	0.09504	0
v250	snv	-0.69974	0	0.01	0
v251	snv	-0.69974	1	0.01177	0
v252	snv	-0.69974	0	0.01	0
v253	duplication_short	2.54841	0	0.01	1
v254	snv	-0.69974	0	0.01455	0
v255	snv	-0.69974	0	0.08358	0
v256	other_complex_sv	2.46303	0	0.01	0
v257	snv	-0.69974	0	0.12579	0
v258	duplication_long	1.19637	0	0.01	1
v259	snv	-0.69974	0	0.01	0
v260	duplication_short	1.66213	0	0.01	1
v261	snv	-0.69974	0	0.03645	0
v262	snv	-0.69974	1	0.01	0
v263	duplication_long	2.51792	0	0.01	1
v264	insertion_mei	1.58551	0	0.01	0
v265	duplication_short	0.62315	0	0.02664	1
v266	snv	-0.69974	0	0.0309	0
v267	small_indel	-0.05521	0	0.01	0
v268	snv	-0.69974	1	0.05507	0
v269	small_indel	0.1722	0	0.01	0
v270	insertion_mei	2.56782	0	0.01	0
v271	duplication_long	0.62338	0	0.01	1
v272	snv	-0.69974	0	0.05673	0
v273	snv	-0.69974	0	0.01	0
v274	snv	-0.69974	0	0.01	0
v275	str_vntr_repeat	1.20846	1	0.01	0
v276	duplication_long	1.68599	0	0.01	1
v277	snv	-0.69974	0	0.04261	0
v278	inversion_bnd_complex	0.70816	0	0.01	0
v279	small_indel	0.21661	0	0.01	0
v280	inversion_bnd_complex	1.85532	1	0.01	0
v281	snv	-0.69974	0	0.02149	0
v282	other_complex_sv	0.54839	0	0.01294	0
v283	str_vntr_repeat	2.47213	1	0.01	0
v284	small_indel	0.11756	0	0.01036	0
v285	snv	-0.69974	0	0.01	0
v286	insertion_mei	1.98113	0	0.02442	0
v287	small_indel	0.17823	0	0.01	0
v288	snv	-0.69974	0	0.01	0
v289	str_vntr_repeat	0.9094	1	0.01	0
v290	other_complex_sv	1.08724	0	0.01105	0
v291	str_vntr_repeat	0.73508	1	0.01	0
v292	snv	-0.69974	0	0.01	0
v293	small_indel	-0.53477	0	0.03949	0
v294	snv	-0.69974	0	0.01	0
v295	snv	-0.69974	0	0.02629	0
v296	snv	-0.69974	0	0.06384	0
v297	snv	-0.69974	0	0.07941	0
v298	snv	-0.69974	0	0.01	0
v299	snv	-0.69974	0	0.01	0
v300	snv	-0.69974	0	0.01	0
v301	snv	-0.69974	0	0.01	0
v302	snv	-0.69974	0	0.01	0
v303	snv	-0.69974	0	0.01	0
v304	snv	-0.69974	1	0.01	0
v305	snv	-0.69974	0	0.01698	0
v306	deletion_long	0.70695	0	0.01	1
v307	snv	-0.69974	0	0.0127	0
v308	duplication_long	1.57258	0	0.01	1
v309	other_complex_sv	1.03135	1	0.01	0
v310	snv	-0.69974	0	0.01	0
v311	snv	-0.69974	0	0.08118	0
v312	snv	-0.69974	0	0.01	0
v313	snv	-0.69974	0	0.02045	0
v314	snv	-0.69974	0	0.01	0
v315	snv	-0.69974	0	0.01	0
v316	snv	-0.69974	0	0.01	0
v317	snv	-0.69974	0	0.01	0
v318	duplication_long	2.56829	0	0.04496	1
v319	str_vntr_repeat	0.67814	1	0.01	0
v320	other_complex_sv	0.97675	0	0.01	0
v321	snv	-0.69974	0	0.1852	0
v322	inversion_bnd_complex	2.2882	0	0.01	0
v323	deletion_short	0.79544	0	0.01	1
v324	inversion_bnd_complex	1.30533	0	0.01	0
v325	snv	-0.69974	0	0.01	0
v326	inversion_bnd_complex	2.29272	0	0.01	0
v327	snv	-0.69974	0	0.01	0
v328	snv	-0.69974	0	0.08813	0
v329	snv	-0.69974	0	0.01	0
v330	snv	-0.69974	0	0.09232	0
v331	snv	-0.69974	0	0.01	0
v332	insertion_mei	2.55374	0	0.01	0
v333	snv	-0.69974	0	0.01	0
v334	snv	-0.69974	0	0.01	0
v335	deletion_short	2.16929	0	0.01	1
v336	snv	-0.69974	0	0.01	0
v337	snv	-0.69974	0	0.05568	0
v338	snv	-0.69974	0	0.01931	0
v339	snv	-0.69974	1	0.01	0
v340	deletion_short	1.78623	0	0.01	1
v341	snv	-0.69974	0	0.01	0
v342	small_indel	-0.03985	0	0.01	0
v343	small_indel	0.14645	0	0.01	0
v344	snv	-0.69974	0	0.10271	0
v345	duplication_long	2.0613	1	0.02488	1
v346	snv	-0.69974	0	0.01	0
v347	snv	-0.69974	0	0.01	0
v348	snv	-0.69974	0	0.05319	0
v349	snv	-0.69974	0	0.01082	0
v350	snv	-0.69974	1	0.02649	0
v351	snv	-0.69974	0	0.01	0
v352	snv	-0.69974	0	0.01145	0
v353	duplication_short	0.46998	0	0.01	1
v354	snv	-0.69974	0	0.11021	0
v355	duplication_short	1.13066	0	0.01	1
v356	snv	-0.69974	0	0.01	0
v357	snv	-0.69974	0	0.05779	0
v358	snv	-0.69974	0	0.09992	0
v359	inversion_bnd_complex	1.54014	0	0.01	0
v360	snv	-0.69974	0	0.01691	0
v361	insertion_mei	0.40485	1	0.01	0
v362	snv	-0.69974	0	0.03531	0
v363	small_indel	0.06637	0	0.01	0
v364	snv	-0.69974	0	0.06937	0
v365	snv	-0.69974	0	0.02814	0
v366	insertion_mei	1.20533	0	0.01	0
v367	snv	-0.69974	0	0.07122	0
v368	duplication_short	2.11838	0	0.01	1
v369	snv	-0.69974	0	0.06446	0
v370	snv	-0.69974	0	0.01	0
v371	snv	-0.69974	0	0.02405	0
v372	snv	-0.69974	0	0.02078	0
v373	duplication_long	1.53089	0	0.01	1
v374	snv	-0.69974	0	0.01	0
v375	small_indel	-0.53477	0	0.01	0
v376	snv	-0.69974	0	0.01	0
v377	snv	-0.69974	1	0.01	0
v378	snv	-0.69974	0	0.21125	0
v379	duplication_long	1.79506	0	0.01	1
v380	snv	-0.69974	0	0.03159	0
v381	duplication_long	2.24815	0	0.01	1
v382	deletion_long	2.0894	0	0.01	1
v383	snv	-0.69974	1	0.01	0
v384	small_indel	0.17823	0	0.12462	0
v385	snv	-0.69974	0	0.01	0
v386	small_indel	0.10976	0	0.01	0
v387	snv	-0.69974	0	0.04179	0
v388	str_vntr_repeat	1.1747	1	0.01	0
v389	other_complex_sv	0.66613	0	0.01	0
v390	deletion_long	1.46309	0	0.01	1
v391	deletion_short	1.1622	0	0.01	1
v392	snv	-0.69974	0	0.01362	0
v393	snv	-0.69974	0	0.05384	0
v394	snv	-0.69974	0	0.01	0
v395	other_complex_sv	1.46723	0	0.01	0
v396	snv	-0.69974	0	0.01	0
v397	small_indel	0.02487	1	0.01	0
v398	snv	-0.69974	0	0.317	0
v399	duplication_long	0.57246	0	0.01	1
v400	snv	-0.69974	0	0.1188	0
v401	snv	-0.69974	0	0.01037	0
v402	snv	-0.69974	0	0.03255	0
v403	deletion_short	0.79971	0	0.01	1
v404	snv	-0.69974	0	0.01	0
v405	duplication_short	0.99967	0	0.04759	1
v406	snv	-0.69974	1	0.01	0
v407	snv	-0.69974	0	0.17189	0
v408	snv	-0.69974	0	0.01	0
v409	snv	-0.69974	0	0.01	0
v410	snv	-0.69974	0	0.01	0
v411	snv	-0.69974	0	0.01	0
v412	inversion_bnd_complex	1.29483	0	0.01	0
v413	deletion_short	0.82091	0	0.0206	1
v414	snv	-0.69974	0	0.01771	0
v415	deletion_short	2.49857	0	0.01	1
v416	snv	-0.69974	0	0.01313	0
v417	duplication_short	1.56754	0	0.01	1
v418	inversion_bnd_complex	1.75486	0	0.01	0
v419	snv	-0.69974	0	0.0415	0
v420	snv	-0.69974	0	0.01	0
v421	snv	-0.69974	0	0.01573	0
v422	snv	-0.69974	0	0.14192	0
v423	insertion_mei	1.95724	0	0.01	0
v424	snv	-0.69974	0	0.25195	0
v425	deletion_short	0.59483	0	0.01	1
v426	duplication_short	1.49302	0	0.03	1
v427	small_indel	-0.27329	0	0.01	0
v428	small_indel	0.21661	0	0.01463	0
v429	snv	-0.69974	0	0.04598	0
v430	snv	-0.69974	0	0.04495	0
v431	snv	-0.69974	0	0.01	0
v432	snv	-0.69974	0	0.24229	0
v433	duplication_long	1.47903	0	0.01	1
v434	snv	-0.69974	0	0.01	0
v435	snv	-0.69974	0	0.01	0
v436	snv	-0.69974	0	0.08998	0
v437	duplication_short	1.24632	0	0.01358	1
v438	snv	-0.69974	0	0.01	0
v439	snv	-0.69974	0	0.01815	0
v440	snv	-0.69974	0	0.01	0
v441	snv	-0.69974	0	0.01	0
v442	snv	-0.69974	0	0.01	0
v443	insertion_mei	1.2766	0	0.01	0
v444	snv	-0.69974	0	0.01	0
v445	snv	-0.69974	0	0.01055	0
v446	snv	-0.69974	0	0.03341	0
v447	snv	-0.69974	0	0.01	0
v448	duplication_long	1.1426	0	0.01	1
v449	duplication_short	2.07639	0	0.01	1
v450	other_complex_sv	2.36649	0	0.01	0
v451	snv	-0.69974	1	0.03254	0
v452	snv	-0.69974	0	0.0217	0
v453	snv	-0.69974	0	0.01	0
v454	snv	-0.69974	0	0.01	0
v455	snv	-0.69974	0	0.01	0
v456	snv	-0.69974	1	0.03652	0
v457	small_indel	0.08468	0	0.09319	0
v458	other_complex_sv	0.99424	0	0.01	0
v459	snv	-0.69974	0	0.01	0
v460	snv	-0.69974	0	0.01	0
v461	snv	-0.69974	0	0.18575	0
v462	snv	-0.69974	0	0.01	0
v463	snv	-0.69974	0	0.01	0
v464	snv	-0.69974	0	0.1634	0
v465	snv	-0.69974	0	0.01	0
v466	snv	-0.69974	0	0.05141	0
v467	snv	-0.69974	0	0.01	0
v468	inversion_bnd_complex	0.865	0	0.01	0
v469	other_complex_sv	1.34917	0	0.01	0
v470	snv	-0.69974	0	0.01	0
v471	snv	-0.69974	0	0.25022	0
v472	deletion_short	2.17951	0	0.02952	1
v473	snv	-0.69974	1	0.01	0
v474	insertion_mei	0.71998	0	0.01	0
v475	insertion_mei	0.42434	0	0.01	0
v476	snv	-0.69974	0	0.1558	0
v477	snv	-0.69974	0	0.01	0
v478	snv	-0.69974	0	0.01	0
v479	snv	-0.69974	1	0.01	0
v480	small_indel	0.15315	0	0.01812	0
v481	snv	-0.69974	0	0.02999	0
v482	insertion_mei	1.21545	1	0.01	0
v483	small_indel	0.22653	0	0.01	0
v484	small_indel	0.18411	1	0.01901	0
v485	small_indel	0.18984	1	0.13082	0
v486	snv	-0.69974	0	0.01	0
v487	snv	-0.69974	0	0.01	0
v488	duplication_long	0.54166	0	0.01	1
v489	small_indel	-0.12903	0	0.01	0
v490	insertion_mei	2.16864	0	0.01	0
v491	snv	-0.69974	0	0.01	0
v492	snv	-0.69974	0	0.01061	0
v493	small_indel	0.10169	0	0.01	0
v494	duplication_long	1.34444	0	0.01	1
v495	snv	-0.69974	0	0.01	0
v496	deletion_long	2.0118	0	0.01	1
v497	snv	-0.69974	0	0.12934	0
v498	snv	-0.69974	0	0.01	0
v499	duplication_long	2.45583	0	0.01	1
v500	snv	-0.69974	0	0.01	0
v501	duplication_long	0.55697	0	0.01	1
v502	snv	-0.69974	0	0.02767	0
v503	snv	-0.69974	0	0.01	0
v504	other_complex_sv	0.88606	1	0.12371	0
v505	str_vntr_repeat	1.85911	1	0.0123	0
v506	snv	-0.69974	0	0.03729	0
v507	snv	-0.69974	0	0.01	0
v508	str_vntr_repeat	1.72942	1	0.01	0
v509	other_complex_sv	0.91232	0	0.01	0
v510	inversion_bnd_complex	1.33256	0	0.01	0
v511	other_complex_sv	2.42241	0	0.01	0
v512	snv	-0.69974	0	0.01	0
v513	snv	-0.69974	0	0.01	0
v514	duplication_long	1.41549	0	0.01	1
v515	small_indel	0.0757	0	0.14914	0
v516	duplication_short	0.7887	0	0.01	1
v517	snv	-0.69974	0	0.01	0
v518	snv	-0.69974	1	0.03887	0
v519	snv	-0.69974	0	0.01	0
v520	snv	-0.69974	0	0.01	0
v521	snv	-0.69974	1	0.01	0
v522	str_vntr_repeat	2.51248	1	0.06376	0
v523	small_indel	0.10169	1	0.01	0
v524	snv	-0.69974	0	0.10296	0
v525	snv	-0.69974	0	0.01644	0
v526	small_indel	-0.02542	0	0.22138	0
v527	inversion_bnd_complex	2.55189	1	0.01	0
v528	snv	-0.69974	0	0.01874	0
v529	snv	-0.69974	0	0.07766	0
v530	snv	-0.69974	0	0.01	0
v531	snv	-0.69974	0	0.01	0
v532	insertion_mei	1.00208	0	0.01	0
v533	snv	-0.69974	0	0.01465	0
v534	insertion_mei	1.35419	0	0.01	0
v535	str_vntr_repeat	0.5177	1	0.03015	0
v536	inversion_bnd_complex	1.23947	0	0.06934	0
v537	snv	-0.69974	0	0.01	0
v538	snv	-0.69974	0	0.03071	0
v539	snv	-0.69974	0	0.02191	0
v540	deletion_short	1.06632	0	0.01	1
v541	small_indel	-0.15171	1	0.03184	0
v542	str_vntr_repeat	2.25182	1	0.01	0
v543	inversion_bnd_complex	2.08388	0	0.01	0
v544	snv	-0.69974	0	0.19507	0
v545	duplication_short	1.85288	0	0.01	1
v546	inversion_bnd_complex	0.98611	0	0.01348	0
v547	snv	-0.69974	0	0.10459	0
v548	snv	-0.69974	0	0.03189	0
v549	snv	-0.69974	0	0.16491	0
v550	snv	-0.69974	0	0.20822	0
v551	snv	-0.69974	1	0.01	0
v552	deletion_short	2.12312	0	0.01	1
v553	snv	-0.69974	0	0.09859	0
v554	snv	-0.69974	0	0.02061	0
v555	inversion_bnd_complex	2.0039	0	0.01	0
v556	snv	-0.69974	0	0.02771	0
v557	other_complex_sv	0.8508	0	0.01017	0
v558	snv	-0.69974	0	0.01	0
v559	snv	-0.69974	0	0.18365	0
v560	snv	-0.69974	1	0.01	0
v561	small_indel	0.11756	0	0.0893	0
v562	snv	-0.69974	0	0.01	0
v563	snv	-0.69974	0	0.04128	0
v564	snv	-0.69974	0	0.01	0
v565	other_complex_sv	0.48048	0	0.01	0
v566	snv	-0.69974	0	0.01446	0
v567	snv	-0.69974	0	0.01	0
v568	snv	-0.69974	0	0.01386	0
v569	snv	-0.69974	0	0.01	0
v570	insertion_mei	0.97785	1	0.01	0
v571	snv	-0.69974	1	0.01	0
v572	snv	-0.69974	0	0.11495	0
v573	inversion_bnd_complex	0.67619	0	0.01087	0
v574	snv	-0.69974	0	0.01	0
v575	snv	-0.69974	0	0.02069	0
v576	snv	-0.69974	0	0.01	0
v577	snv	-0.69974	0	0.01	0
v578	duplication_short	0.85198	0	0.01	1
v579	insertion_mei	1.83669	0	0.01	0
v580	snv	-0.69974	0	0.04157	0
v581	deletion_short	1.26334	0	0.01	1
v582	str_vntr_repeat	2.01765	1	0.01	0
v583	snv	-0.69974	0	0.0599	0
v584	deletion_short	1.91383	0	0.01	1
v585	deletion_short	2.23924	0	0.01	1
v586	snv	-0.69974	0	0.01467	0
v587	snv	-0.69974	0	0.03368	0
v588	snv	-0.69974	0	0.17779	0
v589	snv	-0.69974	0	0.01277	0
v590	snv	-0.69974	0	0.1086	0
v591	small_indel	0.22162	0	0.22602	0
v592	duplication_long	1.98851	0	0.01	1
v593	snv	-0.69974	0	0.13567	0
v594	snv	-0.69974	0	0.01	0
v595	str_vntr_repeat	2.38079	1	0.01	0
v596	snv	-0.69974	0	0.19055	0
v597	deletion_short	0.89612	1	0.0116	1
v598	duplication_short	0.77443	1	0.01	1
v599	snv	-0.69974	0	0.01	0
v600	duplication_long	1.28985	1	0.01	1
v601	snv	-0.69974	0	0.01	0
v602	deletion_short	1.11236	0	0.01	1
v603	snv	-0.69974	0	0.02112	0
v604	snv	-0.69974	1	0.01	0
v605	snv	-0.69974	0	0.01	0
v606	deletion_long	0.77169	0	0.08394	1
v607	snv	-0.69974	0	0.01	0
v608	snv	-0.69974	1	0.01	0
v609	snv	-0.69974	0	0.01	0
v610	other_complex_sv	0.91486	0	0.01	0
v611	snv	-0.69974	0	0.03918	0
v612	snv	-0.69974	0	0.0308	0
v613	snv	-0.69974	0	0.01	0
v614	snv	-0.69974	1	0.01	0
v615	snv	-0.69974	0	0.03105	0
v616	str_vntr_repeat	0.81288	1	0.01	0
v617	inversion_bnd_complex	0.81306	0	0.03683	0
v618	duplication_short	2.01271	0	0.01	1
v619	snv	-0.69974	0	0.01	0
v620	str_vntr_repeat	1.19213	1	0.02536	0
v621	deletion_short	0.90828	0	0.01453	1
v622	inversion_bnd_complex	0.75561	1	0.01	0
v623	snv	-0.69974	0	0.01	0
v624	small_indel	0.05665	0	0.04704	0
v625	snv	-0.69974	1	0.01	0
v626	small_indel	-0.15171	0	0.01	0
v627	snv	-0.69974	0	0.01012	0
v628	snv	-0.69974	0	0.09436	0
v629	snv	-0.69974	1	0.02919	0
v630	str_vntr_repeat	0.76193	1	0.01	0
v631	deletion_short	0.66945	0	0.01	1
v632	snv	-0.69974	0	0.01	0
v633	snv	-0.69974	1	0.01	0
v634	snv	-0.69974	0	0.01645	0
v635	snv	-0.69974	0	0.01	0
v636	snv	-0.69974	1	0.01	0
v637	snv	-0.69974	1	0.01	0
v638	snv	-0.69974	0	0.03111	0
v639	small_indel	0.13955	0	0.05571	0
v640	snv	-0.69974	0	0.06076	0
v641	snv	-0.69974	0	0.1366	0
v642	snv	-0.69974	0	0.01	0
v643	snv	-0.69974	0	0.03138	0
