variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v129	duplication_short	1.18389	0	0.01	1
v130	snv	-0.80884	0	0.01	0
v131	snv	-0.80884	0	0.01	0
v132	snv	-0.80884	0	0.22554	0
v133	snv	-0.80884	0	0.01	0
v134	snv	-0.80884	0	0.01	0
v135	snv	-0.80884	0	0.11839	0
v136	snv	-0.80884	1	0.01	0
v137	snv	-0.80884	0	0.01237	0
v138	deletion_short	1.12457	0	0.01	1
v139	snv	-0.80884	0	0.01	0
v140	snv	-0.80884	0	0.01	0
v141	snv	-0.80884	0	0.01254	0
v142	snv	-0.80884	0	0.01	0
v143	deletion_long	1.10421	0	0.01	1
v144	snv	-0.80884	0	0.01	0
v145	str_vntr_repeat	1.42002	1	0.01	0
v146	insertion_mei	1.5856	0	0.01	0
v147	str_vntr_repeat	1.76108	1	0.01	0
v148	insertion_mei	1.72827	0	0.01	0
v149	snv	-0.80884	0	0.01	0
v150	duplication_long	1.22362	0	0.01091	1
v151	snv	-0.80884	0	0.01611	0
v152	small_indel	-0.07744	0	0.01	0
v153	snv	-0.80884	1	0.02276	0
v154	snv	-0.80884	1	0.01	0
v155	snv	-0.80884	0	0.11894	0
v156	inversion_bnd_complex	1.90315	0	0.02898	0
v157	str_vntr_repeat	0.25214	1	0.03469	0
v158	deletion_short	0.68935	0	0.01	1
v159	snv	-0.80884	0	0.01	0
v160	snv	-0.80884	1	0.0498	0
v161	snv	-0.80884	0	0.22205	0
v162	snv	-0.80884	0	0.06026	0
v163	snv	-0.80884	1	0.01	0
v164	snv	-0.80884	0	0.01	0
v165	duplication_short	0.81154	0	0.01	1
v166	snv	-0.80884	0	0.1615	0
v167	snv	-0.80884	0	0.01	0
v168	deletion_short	1.76359	0	0.01	1
v169	snv	-0.80884	0	0.02462	0
v170	snv	-0.80884	0	0.08264	0
v171	snv	-0.80884	0	0.01	0
v172	snv	-0.80884	0	0.01	0
v173	snv	-0.80884	0	0.04593	0
v174	small_indel	-0.18171	0	0.2568	0
v175	snv	-0.80884	0	0.01807	0
v176	snv	-0.80884	0	0.09078	0
v177	snv	-0.80884	0	0.01	0
v178	deletion_short	0.49526	0	0.01	1
v179	snv	-0.80884	0	0.01	0
v180	snv	-0.80884	0	0.16779	0
v181	duplication_long	0.8422	1	0.01	1
v182	inversion_bnd_complex	1.45132	0	0.01	0
v183	snv	-0.80884	0	0.01	0
v184	snv	-0.80884	0	0.01525	0
v185	small_indel	0.02007	0	0.01554	0
v186	deletion_short	1.03526	0	0.01	1
v187	snv	-0.80884	0	0.01	0
v188	snv	-0.80884	0	0.01	0
v189	snv	-0.80884	1	0.01906	0
v190	snv	-0.80884	0	0.24723	0
v191	small_indel	-0.06413	0	0.01	0
v192	other_complex_sv	1.52622	0	0.01	0
v193	inversion_bnd_complex	1.93701	0	0.01	0
v194	snv	-0.80884	0	0.01	0
v195	snv	-0.80884	1	0.01394	0
v196	duplication_short	0.74553	1	0.01	1
v197	str_vntr_repeat	1.51047	1	0.01	0
v198	snv	-0.80884	0	0.01149	0
v199	snv	-0.80884	0	0.04738	0
v200	snv	-0.80884	0	0.03874	0
v201	deletion_short	1.83959	0	0.01	1
v202	snv	-0.80884	0	0.01	0
v203	other_complex_sv	0.22729	0	0.01	0
v204	snv	-0.80884	0	0.01	0
v205	duplication_short	0.93075	1	0.01	1
v206	snv	-0.80884	0	0.01	0
v207	snv	-0.80884	0	0.23243	0
v208	snv	-0.80884	0	0.01	0
v209	small_indel	0.0112	0	0.01	0
v210	snv	-0.80884	0	0.01	0
v211	snv	-0.80884	0	0.01	0
v212	snv	-0.80884	0	0.01	0
v213	snv	-0.80884	0	0.01	0
v214	snv	-0.80884	0	0.01	0
v215	snv	-0.80884	0	0.01	0
v216	snv	-0.80884	0	0.01	0
v217	snv	-0.80884	0	0.05638	0
v218	snv	-0.80884	0	0.01	0
v219	deletion_long	2.04696	0	0.01	1
v220	other_complex_sv	1.22813	0	0.01	0
v221	duplication_short	0.91338	0	0.01	1
v222	snv	-0.80884	0	0.08899	0
v223	insertion_mei	1.09749	0	0.01	0
v224	snv	-0.80884	0	0.01161	0
v225	snv	-0.80884	0	0.01	0
v226	small_indel	-0.00775	0	0.07603	0
v227	snv	-0.80884	0	0.01	0
v228	duplication_long	1.72829	0	0.01	1
v229	str_vntr_repeat	0.54355	1	0.13675	0
v230	deletion_long	1.17071	0	0.01	1
v231	snv	-0.80884	0	0.03008	0
v232	other_complex_sv	0.75461	1	0.01	0
v233	other_complex_sv	2.11068	0	0.01	0
v234	snv	-0.80884	0	0.01	0
v235	snv	-0.80884	0	0.03196	0
v236	deletion_short	0.91232	0	0.0779	1
v237	snv	-0.80884	0	0.01	0
v238	snv	-0.80884	0	0.01	0
v239	snv	-0.80884	0	0.02127	0
v240	deletion_long	0.59761	0	0.02523	1
v241	snv	-0.80884	0	0.01416	0
v242	duplication_long	1.10278	0	0.01	1
v243	snv	-0.80884	0	0.02204	0
v244	deletion_long	2.00839	0	0.01	1
v245	snv	-0.80884	0	0.01145	0
v246	snv	-0.80884	0	0.01	0
v247	snv	-0.80884	0	0.01	0
v248	snv	-0.80884	1	0.01321	0
v249	insertion_mei	0.296	0	0.01	0
v250	duplication_short	1.5601	1	0.01	1
v251	snv	-0.80884	0	0.01657	0
v252	duplication_long	1.7696	0	0.01	1
v253	duplication_short	1.97018	0	0.01	1
v254	deletion_short	1.246	0	0.01	1
v255	snv	-0.80884	0	0.0317	0
v256	snv	-0.80884	0	0.04439	0
v257	snv	-0.80884	0	0.14853	0
v258	snv	-0.80884	0	0.24202	0
v259	duplication_short	0.67158	1	0.01	1
v260	snv	-0.80884	0	0.01	0
v261	snv	-0.80884	0	0.01	0
v262	duplication_long	0.80459	0	0.01378	1
v263	duplication_short	1.25326	0	0.01	1
v264	inversion_bnd_complex	2.07512	0	0.01	0
v265	deletion_short	1.26516	0	0.01	1
v266	snv	-0.80884	0	0.01	0
v267	snv	-0.80884	0	0.01	0
v268	duplication_short	1.62564	0	0.01	1
v269	deletion_short	1.72674	0	0.01	1
v270	snv	-0.80884	0	0.10032	0
v271	snv	-0.80884	0	0.11748	0
v272	small_indel	-0.07744	0	0.01	0
v273	small_indel	-0.19322	0	0.01	0
v274	snv	-0.80884	0	0.01	0
v275	snv	-0.80884	0	0.12893	0
v276	snv	-0.80884	0	0.01102	0
v277	snv	-0.80884	0	0.01	0
v278	snv	-0.80884	0	0.15881	0
v279	insertion_mei	2.08739	0	0.01533	0
v280	duplication_long	1.1166	0	0.01	1
v281	snv	-0.80884	1	0.01	0
v282	snv	-0.80884	0	0.01682	0
v283	snv	-0.80884	0	0.01725	0
v284	snv	-0.80884	0	0.01	0
v285	snv	-0.80884	0	0.0106	0
v286	snv	-0.80884	0	0.01675	0
v287	snv	-0.80884	0	0.01	0
v288	snv	-0.80884	0	0.01145	0
v289	snv	-0.80884	0	0.01721	0
v290	snv	-0.80884	0	0.01	0
v291	inversion_bnd_complex	0.85575	0	0.01152	0
v292	snv	-0.80884	0	0.02152	0
v293	snv	-0.80884	0	0.02931	0
v294	snv	-0.80884	0	0.13654	0
v295	inversion_bnd_complex	2.00757	1	0.01	0
v296	deletion_long	1.27529	0	0.01	1
v297	snv	-0.80884	0	0.01	0
v298	snv	-0.80884	0	0.03918	0
v299	snv	-0.80884	0	0.03094	0
v300	deletion_long	1.48744	0	0.01	1
v301	str_vntr_repeat	1.17772	1	0.01	0
v302	str_vntr_repeat	1.4714	1	0.01049	0
v303	snv	-0.80884	0	0.01	0
v304	small_indel	-0.03976	0	0.01	0
v305	snv	-0.80884	0	0.01	0
v306	insertion_mei	0.77629	1	0.01	0
v307	snv	-0.80884	0	0.03927	0
v308	str_vntr_repeat	1.76802	1	0.01161	0
v309	snv	-0.80884	0	0.01	0
v310	snv	-0.80884	0	0.20742	0
v311	snv	-0.80884	0	0.01	0
v312	duplication_long	1.90946	0	0.01	1
v313	snv	-0.80884	0	0.01	0
v314	snv	-0.80884	0	0.10634	0
v315	snv	-0.80884	0	0.15789	0
v316	deletion_long	0.30343	0	0.01	1
v317	snv	-0.80884	0	0.02799	0
v318	snv	-0.80884	0	0.01	0
v319	snv	-0.80884	1	0.16242	0
v320	deletion_long	1.42618	0	0.06913	1
v321	str_vntr_repeat	1.13399	1	0.01	0
v322	snv	-0.80884	0	0.02976	0
v323	duplication_short	0.71383	0	0.01	1
v324	snv	-0.80884	0	0.01	0
v325	inversion_bnd_complex	0.29312	0	0.02137	0
v326	snv	-0.80884	0	0.01	0
v327	snv	-0.80884	0	0.01	0
v328	small_indel	-0.42722	0	0.10117	0
v329	snv	-0.80884	0	0.03505	0
v330	other_complex_sv	2.12256	0	0.01	0
v331	snv	-0.80884	0	0.01	0
v332	snv	-0.80884	0	0.01	0
v333	snv	-0.80884	0	0.11754	0
v334	insertion_mei	2.09852	0	0.01	0
v335	snv	-0.80884	0	0.01	0
v336	snv	-0.80884	0	0.04851	0
v337	other_complex_sv	1.14048	0	0.01	0
v338	other_complex_sv	0.25185	0	0.01	0
v339	snv	-0.80884	1	0.04942	0
v340	snv	-0.80884	0	0.01066	0
v341	snv	-0.80884	0	0.04284	0
v342	str_vntr_repeat	1.32709	1	0.01	0
v343	duplication_long	1.08565	0	0.01	1
v344	snv	-0.80884	1	0.01	0
v345	duplication_short	1.03593	0	0.01	1
v346	snv	-0.80884	0	0.01	0
v347	snv	-0.80884	0	0.09795	0
v348	snv	-0.80884	0	0.01304	0
v349	str_vntr_repeat	0.92925	1	0.01	0
v350	snv	-0.80884	0	0.10046	0
v351	snv	-0.80884	0	0.01	0
v352	snv	-0.80884	1	0.01	0
v353	snv	-0.80884	0	0.17269	0
v354	snv	-0.80884	0	0.01653	0
v355	duplication_long	0.42849	0	0.01	1
v356	str_vntr_repeat	0.24251	1	0.01	0
v357	deletion_long	0.93245	0	0.07448	1
v358	snv	-0.80884	0	0.0272	0
v359	snv	-0.80884	0	0.24679	0
v360	snv	-0.80884	0	0.01	0
v361	duplication_long	0.95047	1	0.01	1
v362	other_complex_sv	0.17786	0	0.01439	0
v363	snv	-0.80884	0	0.01	0
v364	deletion_long	1.4271	0	0.01	1
v365	snv	-0.80884	0	0.07699	0
v366	inversion_bnd_complex	0.28077	0	0.01	0
v367	inversion_bnd_complex	1.35085	0	0.01183	0
v368	snv	-0.80884	0	0.01	0
v369	snv	-0.80884	0	0.01	0
v370	snv	-0.80884	0	0.02867	0
v371	snv	-0.80884	0	0.01	0
v372	inversion_bnd_complex	0.46181	0	0.01	0
v373	snv	-0.80884	0	0.01	0
v374	insertion_mei	0.8519	0	0.02047	0
v375	str_vntr_repeat	0.75503	1	0.01	0
v376	deletion_long	0.47736	0	0.01	1
v377	small_indel	-0.00285	0	0.01	0
v378	snv	-0.80884	0	0.17645	0
v379	insertion_mei	1.63354	0	0.01221	0
v380	deletion_long	0.75071	0	0.01	1
v381	snv	-0.80884	1	0.01	0
v382	str_vntr_repeat	1.10276	1	0.01	0
v383	snv	-0.80884	0	0.15218	0
v384	snv	-0.80884	0	0.01	0
v385	str_vntr_repeat	1.15719	1	0.01893	0
v386	snv	-0.80884	0	0.01	0
v387	other_complex_sv	1.8732	0	0.01	0
v388	duplication_short	1.082	1	0.0132	1
v389	other_complex_sv	1.25148	0	0.01	0
v390	snv	-0.80884	1	0.01771	0
v391	snv	-0.80884	0	0.0667	0
v392	duplication_long	0.73302	0	0.01	1
v393	deletion_long	1.58465	0	0.01	1
v394	snv	-0.80884	0	0.07781	0
v395	snv	-0.80884	0	0.10024	0
v396	snv	-0.80884	0	0.01	0
v397	duplication_long	0.89167	0	0.01	1
v398	inversion_bnd_complex	1.24315	0	0.01	0
v399	inversion_bnd_complex	1.74957	1	0.01	0
v400	insertion_mei	1.89513	0	0.01	0
v401	deletion_long	0.28275	0	0.01	1
v402	duplication_long	2.04497	0	0.01	1
v403	snv	-0.80884	0	0.02338	0
v404	small_indel	-0.26254	0	0.01	0
v405	snv	-0.80884	0	0.01	0
v406	snv	-0.80884	0	0.01	0
v407	deletion_short	0.89903	0	0.02254	1
v408	snv	-0.80884	0	0.01	0
v409	snv	-0.80884	1	0.19497	0
v410	snv	-0.80884	0	0.01326	0
v411	snv	-0.80884	0	0.01762	0
v412	snv	-0.80884	0	0.01	0
v413	snv	-0.80884	0	0.01527	0
v414	duplication_short	1.6902	0	0.01	1
v415	snv	-0.80884	0	0.01	0
v416	insertion_mei	1.52463	0	0.01998	0
v417	inversion_bnd_complex	1.8062	0	0.01	0
v418	insertion_mei	1.2542	0	0.08159	0
v419	small_indel	-0.14102	0	0.01899	0
v420	snv	-0.80884	0	0.09506	0
v421	insertion_mei	0.78667	0	0.01	0
v422	snv	-0.80884	0	0.01	0
v423	other_complex_sv	0.49604	0	0.01	0
v424	deletion_long	1.44145	0	0.01	1
v425	deletion_long	0.42621	0	0.01	1
v426	snv	-0.80884	0	0.01	0
v427	snv	-0.80884	0	0.01	0
v428	snv	-0.80884	0	0.01	0
v429	snv	-0.80884	0	0.01	0
v430	insertion_mei	1.7922	0	0.03882	0
v431	insertion_mei	1.16863	0	0.01	0
v432	snv	-0.80884	0	0.08475	0
v433	snv	-0.80884	0	0.03945	0
v434	duplication_long	1.73818	1	0.01	1
v435	snv	-0.80884	0	0.06502	0
v436	insertion_mei	0.8712	0	0.01	0
v437	str_vntr_repeat	1.98452	1	0.01	0
v438	snv	-0.80884	0	0.27479	0
v439	duplication_short	2.10182	0	0.01	1
v440	insertion_mei	1.32477	0	0.01	0
v441	snv	-0.80884	0	0.01	0
v442	snv	-0.80884	0	0.08974	0
v443	snv	-0.80884	0	0.01022	0
v444	deletion_long	0.38428	0	0.01	1
v445	deletion_long	1.24552	0	0.01	1
v446	snv	-0.80884	0	0.02582	0
v447	snv	-0.80884	1	0.01	0
v448	snv	-0.80884	0	0.01	0
v449	deletion_long	1.20132	0	0.01	1
v450	duplication_long	1.10163	0	0.01	1
v451	snv	-0.80884	0	0.01	0
v452	other_complex_sv	0.54275	0	0.01188	0
v453	str_vntr_repeat	0.66621	1	0.01	0
v454	snv	-0.80884	0	0.08841	0
v455	str_vntr_repeat	0.82554	1	0.01	0
v456	insertion_mei	0.4207	0	0.01004	0
v457	snv	-0.80884	0	0.05098	0
v458	str_vntr_repeat	1.82501	1	0.01	0
v459	snv	-0.80884	0	0.03306	0
v460	snv	-0.80884	0	0.01	0
v461	snv	-0.80884	0	0.01	0
v462	duplication_short	0.2607	0	0.01	1
v463	small_indel	-0.24675	0	0.01	0
v464	other_complex_sv	1.77653	0	0.04126	0
v465	snv	-0.80884	0	0.01	0
v466	insertion_mei	0.60802	0	0.01	0
v467	snv	-0.80884	0	0.01	0
v468	snv	-0.80884	0	0.15461	0
v469	snv	-0.80884	0	0.01	0
v470	insertion_mei	1.22277	0	0.01	0
v471	deletion_long	0.47553	0	0.02407	1
v472	other_complex_sv	0.98449	0	0.01	0
v473	snv	-0.80884	0	0.03592	0
v474	snv	-0.80884	0	0.01732	0
v475	snv	-0.80884	0	0.01	0
v476	deletion_short	0.77229	0	0.01665	1
v477	duplication_short	0.26969	0	0.01	1
v478	snv	-0.80884	0	0.01	0
v479	deletion_long	0.80916	0	0.01	1
v480	snv	-0.80884	0	0.01	0
v481	str_vntr_repeat	0.28725	1	0.01	0
v482	small_indel	-0.00775	1	0.01	0
v483	snv	-0.80884	0	0.01	0
v484	snv	-0.80884	0	0.01	0
v485	deletion_short	0.57961	0	0.01	1
v486	snv	-0.80884	0	0.01	0
v487	deletion_long	1.53769	0	0.01	1
v488	deletion_long	1.33252	0	0.01461	1
v489	snv	-0.80884	0	0.01	0
v490	str_vntr_repeat	0.39776	1	0.01	0
v491	insertion_mei	0.33941	0	0.01	0
v492	str_vntr_repeat	1.25725	1	0.04866	0
v493	snv	-0.80884	0	0.09511	0
v494	snv	-0.80884	0	0.01	0
v495	snv	-0.80884	0	0.01	0
v496	deletion_short	1.01001	0	0.01	1
v497	insertion_mei	0.93483	0	0.02801	0
v498	str_vntr_repeat	1.99711	1	0.01	0
v499	inversion_bnd_complex	2.10135	0	0.01	0
v500	snv	-0.80884	0	0.01	0
v501	snv	-0.80884	0	0.01	0
v502	snv	-0.80884	0	0.01094	0
v503	insertion_mei	1.58888	0	0.05944	0
v504	snv	-0.80884	0	0.01553	0
v505	snv	-0.80884	0	0.01461	0
v506	small_indel	-0.14102	0	0.09696	0
v507	inversion_bnd_complex	1.5684	0	0.0135	0
v508	str_vntr_repeat	1.92103	1	0.01	0
v509	snv	-0.80884	0	0.01	0
v510	snv	-0.80884	0	0.15047	0
v511	snv	-0.80884	0	0.01	0
v512	snv	-0.80884	0	0.01145	0
v513	snv	-0.80884	0	0.12777	0
v514	snv	-0.80884	0	0.01	0
v515	deletion_short	2.13212	0	0.01	1
v516	str_vntr_repeat	0.48631	1	0.01	0
v517	small_indel	-0.51357	0	0.01	0
v518	str_vntr_repeat	0.69244	1	0.02313	0
v519	duplication_long	0.39458	0	0.01	1
v520	small_indel	-0.39438	0	0.01	0
v521	duplication_short	1.4228	0	0.01	1
v522	insertion_mei	1.20062	0	0.01	0
v523	snv	-0.80884	0	0.01	0
v524	snv	-0.80884	0	0.19089	0
v525	deletion_long	0.24093	0	0.0218	1
v526	snv	-0.80884	0	0.06242	0
v527	other_complex_sv	1.37847	0	0.01	0
v528	snv	-0.80884	0	0.07874	0
v529	snv	-0.80884	0	0.01	0
v530	snv	-0.80884	0	0.01	0
v531	snv	-0.80884	0	0.01	0
v532	duplication_short	1.62568	0	0.01	1
v533	snv	-0.80884	0	0.08366	0
v534	duplication_long	0.85636	0	0.01	1
v535	deletion_short	0.36868	1	0.03791	1
v536	snv	-0.80884	1	0.0486	0
v537	deletion_short	0.59726	0	0.01	1
v538	snv	-0.80884	0	0.01674	0
v539	snv	-0.80884	0	0.10936	0
v540	snv	-0.80884	1	0.03008	0
v541	duplication_long	0.31736	0	0.01	1
v542	duplication_long	0.29543	0	0.01	1
v543	snv	-0.80884	0	0.05374	0
v544	insertion_mei	1.19135	0	0.01	0
v545	snv	-0.80884	0	0.07255	0
v546	snv	-0.80884	0	0.0653	0
v547	snv	-0.80884	1	0.03577	0
v548	duplication_long	1.38538	0	0.08768	1
v549	snv	-0.80884	0	0.01	0
v550	snv	-0.80884	0	0.01427	0
v551	snv	-0.80884	0	0.05822	0
v552	insertion_mei	1.34374	0	0.01	0
v553	snv	-0.80884	0	0.01	0
v554	deletion_short	1.61957	0	0.01	1
v555	duplication_long	1.82817	0	0.01	1
v556	snv	-0.80884	0	0.01	0
v557	snv	-0.80884	0	0.01	0
v558	snv	-0.80884	0	0.02985	0
v559	insertion_mei	0.37125	0	0.01	0
v560	snv	-0.80884	0	0.01716	0
v561	duplication_short	2.09047	0	0.01	1
v562	duplication_short	0.80511	0	0.07155	1
v563	other_complex_sv	2.03502	0	0.01	0
v564	other_complex_sv	0.24267	0	0.01	0
v565	snv	-0.80884	0	0.01	0
v566	duplication_short	1.69065	1	0.01043	1
v567	snv	-0.80884	0	0.0768	0
v568	snv	-0.80884	0	0.12382	0
v569	duplication_long	0.32436	0	0.0252	1
v570	snv	-0.80884	0	0.01664	0
v571	snv	-0.80884	0	0.01	0
v572	duplication_long	1.47018	0	0.02463	1
v573	snv	-0.80884	0	0.05583	0
v574	snv	-0.80884	0	0.07293	0
v575	inversion_bnd_complex	0.32454	1	0.01	0
v576	deletion_long	1.03786	0	0.01	1
v577	duplication_short	1.0152	1	0.01	1
v578	str_vntr_repeat	1.48457	1	0.01	0
v579	small_indel	-0.42722	0	0.13776	0
v580	other_complex_sv	1.49594	0	0.01	0
v581	snv	-0.80884	0	0.02143	0
v582	deletion_long	0.59642	0	0.04626	1
v583	snv	-0.80884	0	0.27596	0
v584	snv	-0.80884	0	0.01	0
v585	snv	-0.80884	0	0.03039	0
v586	str_vntr_repeat	1.66414	1	0.01	0
v587	snv	-0.80884	0	0.01	0
v588	snv	-0.80884	1	0.35613	0
v589	snv	-0.80884	0	0.01	0
v590	duplication_short	1.84785	0	0.01	1
v591	insertion_mei	1.5146	0	0.01	0
v592	snv	-0.80884	0	0.01	0
v593	snv	-0.80884	0	0.5	0
v594	snv	-0.80884	0	0.01452	0
v595	snv	-0.80884	0	0.13815	0
v596	snv	-0.80884	0	0.01	0
v597	other_complex_sv	1.49815	0	0.06493	0
v598	small_indel	-0.36594	0	0.07176	0
v599	snv	-0.80884	0	0.05242	0
v600	snv	-0.80884	0	0.01266	0
v601	snv	-0.80884	0	0.02836	0
v602	snv	-0.80884	0	0.16981	0
v603	snv	-0.80884	0	0.01	0
v604	snv	-0.80884	0	0.03437	0
v605	snv	-0.80884	0	0.14362	0
v606	snv	-0.80884	0	0.02363	0
v607	snv	-0.80884	0	0.01564	0
v608	str_vntr_repeat	0.36279	1	0.01	0
v609	snv	-0.80884	0	0.01	0
v610	deletion_long	2.05307	0	0.01	1
v611	deletion_short	0.29483	0	0.01	1
v612	small_indel	-0.39438	0	0.01	0
v613	duplication_long	0.2923	0	0.07056	1
v614	duplication_long	1.08122	0	0.01	1
v615	deletion_long	0.67547	1	0.01	1
v616	snv	-0.80884	0	0.01	0
v617	snv	-0.80884	0	0.01	0
v618	small_indel	-0.1149	0	0.18643	0
v619	snv	-0.80884	0	0.15538	0
v620	snv	-0.80884	1	0.01	0
v621	snv	-0.80884	0	0.01	0
v622	inversion_bnd_complex	0.65664	0	0.01	0
v623	inversion_bnd_complex	1.79522	0	0.01	0
v624	snv	-0.80884	0	0.0452	0
v625	inversion_bnd_complex	1.53363	0	0.01	0
v626	snv	-0.80884	0	0.0436	0
v627	inversion_bnd_complex	0.63728	0	0.01	0
v628	snv	-0.80884	0	0.0115	0
v629	snv	-0.80884	0	0.01	0
v630	snv	-0.80884	0	0.01	0
v631	snv	-0.80884	0	0.01	0
v632	inversion_bnd_complex	2.03849	0	0.01	0
v633	snv	-0.80884	1	0.07801	0
v634	snv	-0.80884	0	0.03961	0
v635	snv	-0.80884	0	0.07254	0
