variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v100	snv	-0.61776	0	0.01	0
v101	snv	-0.61776	0	0.02266	0
v102	insertion_mei	0.7555	0	0.01	0
v103	snv	-0.61776	0	0.01	0
v104	snv	-0.61776	0	0.01014	0
v105	snv	-0.61776	1	0.01	0
v106	snv	-0.61776	1	0.01	0
v107	snv	-0.61776	0	0.1107	0
v108	other_complex_sv	1.39702	0	0.01	0
v109	small_indel	0.26855	0	0.01	0
v110	snv	-0.61776	0	0.01874	0
v111	small_indel	0.28647	0	0.17398	0
v112	snv	-0.61776	0	0.01648	0
v113	snv	-0.61776	0	0.01	0
v114	snv	-0.61776	0	0.01	0
v115	snv	-0.61776	0	0.01	0
v116	deletion_short	0.74147	0	0.01	1
v117	duplication_short	2.14835	0	0.01	1
v118	insertion_mei	0.72885	0	0.01891	0
v119	snv	-0.61776	1	0.01	0
v120	snv	-0.61776	0	0.01	0
v121	snv	-0.61776	0	0.01	0
v122	snv	-0.61776	0	0.05394	0
v123	snv	-0.61776	0	0.04647	0
v124	snv	-0.61776	0	0.01	0
v125	str_vntr_repeat	1.88408	1	0.01	0
v126	snv	-0.61776	0	0.0481	0
v127	snv	-0.61776	0	0.01	0
v128	snv	-0.61776	0	0.06819	0
v129	snv	-0.61776	0	0.01407	0
v130	snv	-0.61776	0	0.01	0
v131	snv	-0.61776	0	0.01095	0
v132	snv	-0.61776	0	0.01159	0
v133	snv	-0.61776	0	0.17074	0
v134	snv	-0.61776	0	0.01	0
v135	snv	-0.61776	0	0.08136	0
v136	duplication_short	2.62163	0	0.01682	1
v137	snv	-0.61776	0	0.01587	0
v138	snv	-0.61776	0	0.01687	0
v139	snv	-0.61776	0	0.03237	0
v140	snv	-0.61776	0	0.01	0
v141	snv	-0.61776	0	0.01	0
v142	snv	-0.61776	0	0.01	0
v143	snv	-0.61776	0	0.0359	0
v144	duplication_short	2.07507	0	0.01228	1
v145	snv	-0.61776	0	0.01	0
v146	snv	-0.61776	0	0.01301	0
v147	snv	-0.61776	0	0.01	0
v148	small_indel	0.32377	0	0.01	0
v149	snv	-0.61776	1	0.01	0
v150	insertion_mei	2.07977	0	0.01	0
v151	snv	-0.61776	0	0.01	0
v152	snv	-0.61776	0	0.01	0
v153	snv	-0.61776	0	0.02177	0
v154	snv	-0.61776	0	0.01032	0
v155	snv	-0.61776	0	0.1752	0
v156	snv	-0.61776	0	0.06223	0
v157	snv	-0.61776	0	0.01	0
v158	snv	-0.61776	0	0.06158	0
v159	str_vntr_repeat	2.52386	1	0.05122	0
v160	snv	-0.61776	0	0.05518	0
v161	snv	-0.61776	0	0.05771	0
v162	inversion_bnd_complex	1.12076	0	0.03505	0
v163	snv	-0.61776	0	0.01	0
v164	snv	-0.61776	0	0.01	0
v165	snv	-0.61776	0	0.01	0
v166	small_indel	-0.0862	0	0.01	0
v167	snv	-0.61776	0	0.02011	0
v168	small_indel	-0.03765	0	0.01	0
v169	insertion_mei	0.7854	0	0.01	0
v170	snv	-0.61776	0	0.01	0
v171	snv	-0.61776	1	0.02636	0
v172	snv	-0.61776	0	0.01	0
v173	insertion_mei	1.68943	0	0.01	0
v174	snv	-0.61776	0	0.01	0
v175	inversion_bnd_complex	1.75556	0	0.01136	0
v176	snv	-0.61776	0	0.11584	0
v177	snv	-0.61776	0	0.01	0
v178	snv	-0.61776	0	0.01	0
v179	snv	-0.61776	0	0.01	0
v180	snv	-0.61776	0	0.04778	0
v181	snv	-0.61776	0	0.01	0
v182	small_indel	0.27467	0	0.05387	0
v183	snv	-0.61776	0	0.01	0
v184	snv	-0.61776	0	0.01	0
v185	snv	-0.61776	1	0.01163	0
v186	snv	-0.61776	0	0.01	0
v187	deletion_long	2.4312	0	0.01	1
v188	snv	-0.61776	0	0.01	0
v189	snv	-0.61776	0	0.01	0
v190	snv	-0.61776	0	0.08173	0
v191	deletion_long	2.01469	0	0.01	1
v192	snv	-0.61776	0	0.01379	0
v193	snv	-0.61776	0	0.09762	0
v194	snv	-0.61776	0	0.01	0
v195	small_indel	-0.11469	0	0.01	0
v196	snv	-0.61776	0	0.07781	0
v197	snv	-0.61776	0	0.01067	0
v198	snv	-0.61776	0	0.01	0
v199	snv	-0.61776	0	0.01	0
v200	small_indel	0.17045	0	0.1374	0
v201	snv	-0.61776	0	0.04373	0
v202	snv	-0.61776	0	0.09162	0
v203	snv	-0.61776	0	0.03709	0
v204	snv	-0.61776	0	0.01	0
v205	snv	-0.61776	0	0.1121	0
v206	snv	-0.61776	0	0.07251	0
v207	snv	-0.61776	0	0.03008	0
v208	other_complex_sv	1.48438	0	0.01	0
v209	snv	-0.61776	0	0.01	0
v210	small_indel	0.02069	0	0.0916	0
v211	snv	-0.61776	0	0.01	0
v212	snv	-0.61776	0	0.09381	0
v213	snv	-0.61776	0	0.01	0
v214	duplication_short	2.5905	0	0.01	1
v215	snv	-0.61776	0	0.01	0
v216	snv	-0.61776	0	0.03367	0
v217	snv	-0.61776	0	0.01	0
v218	snv	-0.61776	0	0.03354	0
v219	snv	-0.61776	0	0.02354	0
v220	snv	-0.61776	0	0.03499	0
v221	snv	-0.61776	0	0.01	0
v222	snv	-0.61776	0	0.05084	0
v223	snv	-0.61776	0	0.01	0
v224	snv	-0.61776	0	0.03602	0
v225	snv	-0.61776	0	0.01	0
v226	snv	-0.61776	0	0.01	0
v227	snv	-0.61776	0	0.01	0
v228	snv	-0.61776	0	0.01	0
v229	duplication_short	2.37234	0	0.10094	1
v230	deletion_short	1.36486	0	0.01117	1
v231	snv	-0.61776	0	0.07215	0
v232	inversion_bnd_complex	1.42446	0	0.01	0
v233	snv	-0.61776	0	0.01018	0
v234	duplication_short	2.04207	1	0.01	1
v235	snv	-0.61776	0	0.01	0
v236	snv	-0.61776	0	0.07162	0
v237	insertion_mei	1.08648	0	0.01	0
v238	snv	-0.61776	0	0.01	0
v239	duplication_long	0.63915	0	0.01	1
v240	snv	-0.61776	0	0.03956	0
v241	deletion_long	1.0314	0	0.0106	1
v242	snv	-0.61776	0	0.01	0
v243	snv	-0.61776	1	0.01	0
v244	small_indel	0.30848	0	0.04878	0
v245	small_indel	0.22813	0	0.04481	0
v246	snv	-0.61776	0	0.08069	0
v247	snv	-0.61776	0	0.01	0
v248	snv	-0.61776	0	0.01	0
v249	snv	-0.61776	0	0.01339	0
v250	insertion_mei	2.19308	0	0.04615	0
v251	str_vntr_repeat	1.49574	1	0.01	0
v252	small_indel	0.17045	0	0.01	0
v253	inversion_bnd_complex	2.66903	0	0.01	0
v254	snv	-0.61776	0	0.01	0
v255	snv	-0.61776	0	0.01	0
v256	snv	-0.61776	0	0.01	0
v257	small_indel	-0.35198	1	0.01	0
v258	snv	-0.61776	0	0.109	0
v259	duplication_short	0.85339	1	0.01	1
v260	deletion_long	0.56093	0	0.01	1
v261	deletion_long	1.52013	0	0.01	1
v262	snv	-0.61776	0	0.01	0
v263	inversion_bnd_complex	1.37808	0	0.01	0
v264	snv	-0.61776	0	0.01	0
v265	snv	-0.61776	0	0.01	0
v266	snv	-0.61776	0	0.01	0
v267	snv	-0.61776	0	0.01	0
v268	snv	-0.61776	0	0.01	0
v269	snv	-0.61776	0	0.30118	0
v270	snv	-0.61776	0	0.01637	0
v271	str_vntr_repeat	1.08063	1	0.01	0
v272	small_indel	0.21301	0	0.01223	0
v273	deletion_short	0.93311	1	0.01	1
v274	snv	-0.61776	1	0.01	0
v275	snv	-0.61776	0	0.01	0
v276	snv	-0.61776	0	0.01	0
v277	deletion_long	2.04467	0	0.01	1
v278	small_indel	-0.28238	1	0.01	0
v279	str_vntr_repeat	1.86375	1	0.01	0
v280	snv	-0.61776	1	0.01392	0
v281	snv	-0.61776	0	0.04902	0
v282	snv	-0.61776	1	0.01	0
v283	snv	-0.61776	0	0.08687	0
v284	snv	-0.61776	0	0.01	0
v285	snv	-0.61776	0	0.01	0
v286	snv	-0.61776	0	0.3176	0
v287	snv	-0.61776	0	0.04075	0
v288	snv	-0.61776	0	0.01	0
v289	insertion_mei	1.85415	0	0.01	0
v290	snv	-0.61776	0	0.15559	0
v291	snv	-0.61776	0	0.01	0
v292	snv	-0.61776	0	0.01	0
v293	inversion_bnd_complex	2.32674	0	0.01	0
v294	small_indel	0.30848	0	0.01	0
v295	snv	-0.61776	0	0.01	0
v296	duplication_long	0.53412	0	0.01	1
v297	insertion_mei	2.54919	0	0.01	0
v298	snv	-0.61776	0	0.02461	0
v299	duplication_short	1.3492	0	0.01931	1
v300	deletion_long	2.33308	0	0.04255	1
v301	duplication_short	1.23206	0	0.01293	1
v302	snv	-0.61776	0	0.28039	0
v303	snv	-0.61776	1	0.01421	0
v304	snv	-0.61776	1	0.01	0
v305	str_vntr_repeat	1.12542	1	0.01	0
v306	snv	-0.61776	0	0.01	0
v307	snv	-0.61776	0	0.01	0
v308	snv	-0.61776	0	0.03139	0
v309	snv	-0.61776	0	0.04858	0
v310	str_vntr_repeat	1.97559	1	0.0317	0
v311	snv	-0.61776	0	0.01	0
v312	snv	-0.61776	0	0.01	0
v313	snv	-0.61776	0	0.01	0
v314	snv	-0.61776	0	0.05578	0
v315	snv	-0.61776	0	0.01	0
v316	snv	-0.61776	0	0.01	0
v317	inversion_bnd_complex	0.95049	0	0.01	0
v318	snv	-0.61776	0	0.01	0
v319	other_complex_sv	1.32345	0	0.01	0
v320	deletion_long	0.9332	0	0.01	1
v321	snv	-0.61776	0	0.01	0
v322	small_indel	0.29773	0	0.12235	0
v323	snv	-0.61776	0	0.10885	0
v324	snv	-0.61776	0	0.01	0
v325	small_indel	-0.0166	1	0.01068	0
v326	snv	-0.61776	0	0.10244	0
v327	other_complex_sv	2.03368	0	0.01	0
v328	snv	-0.61776	0	0.01	0
v329	str_vntr_repeat	1.12064	1	0.01	0
v330	snv	-0.61776	0	0.05861	0
v331	str_vntr_repeat	1.74621	1	0.01	0
v332	snv	-0.61776	0	0.01	0
v333	small_indel	0.26855	0	0.08266	0
v334	deletion_long	2.04114	0	0.01	1
v335	other_complex_sv	2.13916	0	0.01	0
v336	snv	-0.61776	0	0.13476	0
v337	deletion_long	0.76279	0	0.01	1
v338	inversion_bnd_complex	2.12862	0	0.02262	0
v339	snv	-0.61776	0	0.01	0
v340	deletion_short	1.80802	0	0.05051	1
v341	snv	-0.61776	0	0.01	0
v342	deletion_short	0.85643	0	0.01	1
v343	duplication_short	2.36619	0	0.01	1
v344	snv	-0.61776	0	0.01	0
v345	snv	-0.61776	0	0.04741	0
v346	snv	-0.61776	0	0.03385	0
v347	snv	-0.61776	0	0.0174	0
v348	small_indel	-0.2284	0	0.0248	0
v349	snv	-0.61776	1	0.08644	0
v350	snv	-0.61776	0	0.01	0
v351	snv	-0.61776	0	0.11553	0
v352	snv	-0.61776	0	0.01	0
v353	snv	-0.61776	0	0.01	0
v354	snv	-0.61776	0	0.15196	0
v355	snv	-0.61776	0	0.07292	0
v356	snv	-0.61776	0	0.14719	0
v357	snv	-0.61776	0	0.10082	0
v358	snv	-0.61776	1	0.01	0
v359	small_indel	0.11879	0	0.01	0
v360	small_indel	0.08149	0	0.01	0
v361	small_indel	0.10698	0	0.01218	0
v362	other_complex_sv	1.64291	0	0.01	0
v363	snv	-0.61776	0	0.01	0
v364	snv	-0.61776	0	0.01	0
v365	duplication_long	2.24573	0	0.01	1
v366	duplication_short	0.60915	0	0.04893	1
v367	snv	-0.61776	0	0.01	0
v368	snv	-0.61776	0	0.01443	0
v369	snv	-0.61776	0	0.2122	0
v370	snv	-0.61776	0	0.04303	0
v371	snv	-0.61776	0	0.02101	0
v372	snv	-0.61776	1	0.01	0
v373	small_indel	0.17045	0	0.03674	0
v374	snv	-0.61776	0	0.04093	0
v375	snv	-0.61776	0	0.01	0
v376	snv	-0.61776	0	0.01972	0
v377	snv	-0.61776	0	0.02479	0
v378	snv	-0.61776	0	0.01	0
v379	snv	-0.61776	0	0.01999	0
v380	snv	-0.61776	0	0.01	0
v381	small_indel	0.03738	0	0.01	0
v382	snv	-0.61776	1	0.03743	0
v383	snv	-0.61776	0	0.01	0
v384	inversion_bnd_complex	1.78935	0	0.01	0
v385	small_indel	0.23535	0	0.01	0
v386	snv	-0.61776	0	0.07849	0
v387	snv	-0.61776	0	0.01	0
v388	small_indel	-0.11469	0	0.01	0
v389	snv	-0.61776	0	0.01	0
v390	snv	-0.61776	0	0.01	0
v391	small_indel	0.25581	0	0.01	0
v392	snv	-0.61776	0	0.01	0
v393	snv	-0.61776	0	0.14244	0
v394	snv	-0.61776	0	0.04963	0
v395	deletion_long	0.71296	0	0.01	1
v396	snv	-0.61776	0	0.01	0
v397	snv	-0.61776	0	0.07384	0
v398	snv	-0.61776	0	0.01	0
v399	snv	-0.61776	0	0.01	0
v400	snv	-0.61776	0	0.01	0
v401	snv	-0.61776	0	0.2718	0
v402	str_vntr_repeat	2.38247	1	0.01	0
v403	inversion_bnd_complex	1.24639	0	0.01	0
v404	str_vntr_repeat	2.0188	1	0.01	0
v405	snv	-0.61776	0	0.01	0
v406	snv	-0.61776	0	0.04095	0
v407	deletion_short	1.83865	0	0.01	1
v408	snv	-0.61776	0	0.18067	0
v409	snv	-0.61776	0	0.01	0
v410	inversion_bnd_complex	1.01835	0	0.01	0
v411	duplication_short	2.24326	0	0.05671	1
v412	snv	-0.61776	0	0.24368	0
v413	snv	-0.61776	0	0.01	0
v414	insertion_mei	2.27707	0	0.01	0
v415	snv	-0.61776	0	0.01	0
v416	snv	-0.61776	0	0.01	0
v417	insertion_mei	2.43032	0	0.01	0
v418	snv	-0.61776	0	0.0653	0
v419	inversion_bnd_complex	2.6607	0	0.01	0
v420	snv	-0.61776	0	0.06691	0
v421	insertion_mei	1.90232	0	0.01685	0
v422	snv	-0.61776	0	0.20876	0
v423	snv	-0.61776	0	0.01	0
v424	snv	-0.61776	0	0.19582	0
v425	small_indel	0.02069	0	0.01	0
v426	snv	-0.61776	0	0.01	0
v427	snv	-0.61776	0	0.30614	0
v428	deletion_short	1.96091	0	0.01267	1
v429	other_complex_sv	0.74479	0	0.01	0
v430	str_vntr_repeat	2.66511	1	0.01189	0
v431	snv	-0.61776	0	0.01	0
v432	str_vntr_repeat	1.82792	1	0.01	0
v433	snv	-0.61776	0	0.01	0
v434	small_indel	0.28647	0	0.01	0
v435	snv	-0.61776	0	0.02661	0
v436	small_indel	0.28647	0	0.19907	0
v437	snv	-0.61776	1	0.01	0
v438	deletion_short	0.87006	0	0.01	1
v439	snv	-0.61776	0	0.01	0
v440	insertion_mei	0.51588	0	0.01365	0
v441	inversion_bnd_complex	1.91084	0	0.01	0
v442	snv	-0.61776	0	0.01	0
v443	snv	-0.61776	0	0.01	0
v444	str_vntr_repeat	1.12464	1	0.01	0
v445	small_indel	-0.06071	0	0.01816	0
v446	snv	-0.61776	0	0.16185	0
v447	snv	-0.61776	0	0.1059	0
v448	snv	-0.61776	0	0.01	0
v449	snv	-0.61776	0	0.21036	0
v450	snv	-0.61776	0	0.01	0
v451	deletion_short	0.72179	0	0.01	1
v452	snv	-0.61776	0	0.02496	0
v453	insertion_mei	1.57761	1	0.01566	0
v454	snv	-0.61776	1	0.01	0
v455	snv	-0.61776	0	0.0633	0
v456	other_complex_sv	2.56795	0	0.05354	0
v457	other_complex_sv	2.5785	0	0.01	0
v458	snv	-0.61776	0	0.01	0
v459	snv	-0.61776	0	0.0289	0
v460	snv	-0.61776	0	0.02094	0
v461	snv	-0.61776	0	0.01	0
v462	deletion_short	0.53506	0	0.01	1
v463	small_indel	0.29773	0	0.01	0
v464	snv	-0.61776	0	0.01	0
v465	snv	-0.61776	0	0.04481	0
v466	small_indel	0.17045	0	0.01	0
v467	snv	-0.61776	0	0.01484	0
v468	other_complex_sv	1.24485	0	0.01	0
v469	small_indel	0.24918	0	0.01	0
v470	insertion_mei	1.93727	0	0.01	0
v471	snv	-0.61776	0	0.01	0
v472	snv	-0.61776	0	0.03184	0
v473	snv	-0.61776	0	0.01	0
v474	snv	-0.61776	0	0.01	0
v475	snv	-0.61776	0	0.07434	0
v476	snv	-0.61776	0	0.01	0
v477	deletion_short	1.8104	0	0.2685	1
v478	insertion_mei	1.97295	0	0.01128	0
v479	str_vntr_repeat	1.59054	1	0.01	0
v480	snv	-0.61776	0	0.0142	0
v481	snv	-0.61776	1	0.01	0
v482	str_vntr_repeat	2.58617	1	0.02834	0
v483	snv	-0.61776	0	0.01	0
v484	snv	-0.61776	0	0.01	0
v485	snv	-0.61776	0	0.01	0
v486	snv	-0.61776	0	0.01357	0
v487	inversion_bnd_complex	2.08786	0	0.01	0
v488	small_indel	0.17045	0	0.08518	0
v489	snv	-0.61776	0	0.14272	0
v490	insertion_mei	0.7793	0	0.01	0
v491	snv	-0.61776	0	0.01	0
v492	str_vntr_repeat	1.40292	1	0.01	0
v493	snv	-0.61776	0	0.01	0
v494	snv	-0.61776	1	0.01	0
v495	str_vntr_repeat	2.23729	1	0.01	0
v496	inversion_bnd_complex	1.57535	0	0.01	0
v497	snv	-0.61776	0	0.0173	0
v498	snv	-0.61776	0	0.01753	0
v499	snv	-0.61776	0	0.21917	0
v500	deletion_short	0.59982	0	0.01	1
v501	snv	-0.61776	0	0.0207	0
v502	snv	-0.61776	0	0.01	0
v503	deletion_short	1.78846	0	0.01	1
v504	snv	-0.61776	1	0.01774	0
v505	snv	-0.61776	0	0.01	0
v506	snv	-0.61776	0	0.01187	0
v507	snv	-0.61776	0	0.16714	0
v508	duplication_short	0.98535	0	0.01	1
v509	duplication_long	2.15034	0	0.01	1
v510	str_vntr_repeat	1.25374	1	0.01	0
v511	snv	-0.61776	0	0.15331	0
v512	snv	-0.61776	1	0.11376	0
v513	snv	-0.61776	0	0.16799	0
v514	snv	-0.61776	0	0.04997	0
v515	snv	-0.61776	0	0.04544	0
v516	snv	-0.61776	0	0.01	0
v517	snv	-0.61776	0	0.01	0
v518	snv	-0.61776	0	0.02357	0
v519	snv	-0.61776	0	0.01	0
v520	snv	-0.61776	0	0.01	0
v521	snv	-0.61776	0	0.02926	0
v522	snv	-0.61776	0	0.01	0
v523	insertion_mei	0.94027	1	0.01	0
v524	snv	-0.61776	0	0.01	0
v525	inversion_bnd_complex	2.60491	0	0.03728	0
v526	snv	-0.61776	0	0.01	0
v527	snv	-0.61776	0	0.01	0
v528	snv	-0.61776	0	0.16398	0
v529	snv	-0.61776	0	0.01	0
v530	snv	-0.61776	0	0.13527	0
v531	snv	-0.61776	0	0.13296	0
v532	snv	-0.61776	0	0.07691	0
v533	duplication_long	1.85163	0	0.01	1
v534	small_indel	0.23535	1	0.01	0
v535	snv	-0.61776	0	0.01	0
v536	snv	-0.61776	0	0.24765	0
v537	snv	-0.61776	0	0.01	0
v538	small_indel	-0.03765	0	0.01	0
v539	duplication_short	1.82907	0	0.01243	1
v540	snv	-0.61776	0	0.01	0
v541	snv	-0.61776	0	0.01092	0
v542	inversion_bnd_complex	1.94997	0	0.01	0
v543	snv	-0.61776	0	0.01	0
v544	small_indel	0.26226	0	0.01535	0
v545	inversion_bnd_complex	1.43224	0	0.11426	0
v546	snv	-0.61776	0	0.03391	0
v547	snv	-0.61776	0	0.03391	0
v548	duplication_short	1.51247	0	0.01	1
v549	snv	-0.61776	0	0.01116	0
v550	snv	-0.61776	0	0.0874	0
v551	snv	-0.61776	0	0.08639	0
v552	snv	-0.61776	0	0.01	0
v553	other_complex_sv	1.42124	1	0.01881	0
v554	snv	-0.61776	0	0.2423	0
v555	duplication_short	0.74736	0	0.01	1
v556	snv	-0.61776	0	0.01	0
v557	small_indel	0.32377	0	0.1353	0
v558	snv	-0.61776	0	0.02358	0
v559	snv	-0.61776	0	0.01	0
v560	small_indel	0.25581	0	0.09375	0
v561	small_indel	-0.18429	0	0.05527	0
v562	duplication_long	0.76006	0	0.01	1
v563	snv	-0.61776	0	0.01	0
v564	snv	-0.61776	0	0.04244	0
v565	duplication_long	0.8111	0	0.01	1
v566	snv	-0.61776	0	0.01	0
v567	snv	-0.61776	0	0.01	0
v568	snv	-0.61776	1	0.01	0
v569	snv	-0.61776	0	0.02727	0
v570	snv	-0.61776	0	0.01	0
v571	insertion_mei	1.44153	0	0.01	0
v572	snv	-0.61776	0	0.01	0
v573	small_indel	-0.06071	0	0.01	0
v574	snv	-0.61776	0	0.01	0
v575	snv	-0.61776	0	0.01219	0
v576	inversion_bnd_complex	0.96123	0	0.01	0
v577	small_indel	-0.18429	0	0.13708	0
v578	snv	-0.61776	0	0.01	0
v579	snv	-0.61776	0	0.01	0
v580	inversion_bnd_complex	1.72372	0	0.02269	0
v581	snv	-0.61776	0	0.01	0
v582	small_indel	0.22813	0	0.01	0
v583	snv	-0.61776	0	0.01	0
v584	snv	-0.61776	0	0.01	0
v585	other_complex_sv	1.66647	0	0.01	0
v586	small_indel	0.31368	0	0.01	0
v587	snv	-0.61776	0	0.01615	0
v588	snv	-0.61776	0	0.01	0
v589	duplication_long	2.17599	0	0.01106	1
v590	snv	-0.61776	1	0.03373	0
v591	snv	-0.61776	0	0.01	0
v592	snv	-0.61776	0	0.03601	0
v593	snv	-0.61776	0	0.01	0
v594	snv	-0.61776	0	0.04995	0
v595	snv	-0.61776	0	0.16365	0
v596	small_indel	0.15109	0	0.01	0
v597	duplication_short	2.09909	0	0.01	1
v598	str_vntr_repeat	1.52788	1	0.01	0
v599	duplication_short	1.19006	0	0.01	1
v600	snv	-0.61776	0	0.01	0
v601	snv	-0.61776	0	0.01257	0
v602	snv	-0.61776	0	0.0194	0
v603	snv	-0.61776	0	0.01808	0
v604	small_indel	0.23535	0	0.17527	0
v605	snv	-0.61776	0	0.04351	0
v606	snv	-0.61776	0	0.01	0
v607	snv	-0.61776	0	0.05467	0
v608	snv	-0.61776	0	0.06121	0
v609	snv	-0.61776	0	0.01	0
v610	deletion_long	0.55397	0	0.01	1
v611	small_indel	0.24237	0	0.03836	0
v612	insertion_mei	1.24742	0	0.01	0
v613	inversion_bnd_complex	2.09116	0	0.01	0
v614	snv	-0.61776	0	0.01	0
v615	snv	-0.61776	0	0.01	0
v616	snv	-0.61776	0	0.01431	0
v617	snv	-0.61776	0	0.08574	0
v618	snv	-0.61776	0	0.04576	0
v619	snv	-0.61776	0	0.02	0
v620	small_indel	0.30848	0	0.02408	0
v621	deletion_short	2.48167	0	0.01915	1
v622	snv	-0.61776	0	0.01	0
v623	snv	-0.61776	0	0.15045	0
v624	snv	-0.61776	0	0.01	0
v625	snv	-0.61776	0	0.08409	0
v626	snv	-0.61776	0	0.17916	0
v627	snv	-0.61776	0	0.24737	0
v628	snv	-0.61776	0	0.01	0
v629	snv	-0.61776	0	0.20047	0
v630	snv	-0.61776	0	0.01482	0
v631	small_indel	0.26855	0	0.01	0
v632	snv	-0.61776	0	0.05981	0
v633	small_indel	0.22813	0	0.01	0
v634	duplication_long	1.1096	0	0.01	1
v635	deletion_long	0.84348	0	0.01	1
v636	duplication_short	1.18141	0	0.01	1
v637	snv	-0.61776	0	0.01	0
v638	snv	-0.61776	0	0.01	0
v639	snv	-0.61776	0	0.04697	0
v640	small_indel	0.11879	0	0.01	0
v641	snv	-0.61776	0	0.01724	0
v642	snv	-0.61776	0	0.01	0
v643	snv	-0.61776	0	0.01	0
v644	snv	-0.61776	0	0.15988	0
v645	small_indel	0.13004	0	0.01	0
v646	insertion_mei	1.42204	0	0.01	0
v647	snv	-0.61776	0	0.10129	0
v648	snv	-0.61776	0	0.01196	0
v649	small_indel	0.11879	0	0.01	0
