variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v177	snv	-0.7102	0	0.01	0
v178	snv	-0.7102	0	0.01	0
v179	inversion_bnd_complex	1.50439	0	0.01	0
v180	insertion_mei	1.38594	0	0.04748	0
v181	snv	-0.7102	0	0.07056	0
v182	snv	-0.7102	0	0.01	0
v183	duplication_short	1.92282	1	0.02974	1
v184	snv	-0.7102	0	0.03145	0
v185	snv	-0.7102	0	0.01	0
v186	duplication_long	2.26965	0	0.01	1
v187	other_complex_sv	1.47467	0	0.01	0
v188	snv	-0.7102	0	0.01	0
v189	snv	-0.7102	0	0.01	0
v190	insertion_mei	1.08798	0	0.01	0
v191	snv	-0.7102	0	0.01	0
v192	str_vntr_repeat	1.24908	1	0.01	0
v193	small_indel	-0.10202	0	0.10037	0
v194	small_indel	-0.23099	0	0.01015	0
v195	snv	-0.7102	0	0.01	0
v196	snv	-0.7102	0	0.01	0
v197	snv	-0.7102	0	0.01	0
v198	snv	-0.7102	0	0.01	0
v199	snv	-0.7102	0	0.01	0
v200	snv	-0.7102	0	0.12403	0
v201	duplication_short	1.71847	0	0.01	1
v202	snv	-0.7102	0	0.01	0
v203	snv	-0.7102	0	0.01	0
v204	small_indel	0.12195	0	0.15257	0
v205	small_indel	0.01238	0	0.0732	0
v206	other_complex_sv	0.61082	0	0.01	0
v207	snv	-0.7102	0	0.01	0
v208	snv	-0.7102	0	0.01	0
v209	snv	-0.7102	0	0.01	0
v210	snv	-0.7102	0	0.01	0
v211	inversion_bnd_complex	2.35404	0	0.01	0
v212	small_indel	-0.23099	0	0.01	0
v213	duplication_long	2.00656	0	0.01	1
v214	snv	-0.7102	1	0.01	0
v215	snv	-0.7102	0	0.02014	0
v216	snv	-0.7102	0	0.01	0
v217	snv	-0.7102	1	0.01	0
v218	snv	-0.7102	0	0.1346	0
v219	duplication_long	0.83888	0	0.01	1
v220	snv	-0.7102	0	0.0609	0
v221	snv	-0.7102	0	0.01	0
v222	snv	-0.7102	0	0.03349	0
v223	duplication_long	1.72681	0	0.01	1
v224	snv	-0.7102	0	0.17496	0
v225	snv	-0.7102	0	0.01	0
v226	small_indel	-0.03165	0	0.01	0
v227	inversion_bnd_complex	2.28577	0	0.03484	0
v228	snv	-0.7102	0	0.01	0
v229	snv	-0.7102	0	0.02745	0
v230	snv	-0.7102	0	0.07694	0
v231	insertion_mei	0.54632	0	0.01	0
v232	inversion_bnd_complex	1.10823	1	0.01	0
v233	snv	-0.7102	0	0.10602	0
v234	snv	-0.7102	0	0.03203	0
v235	small_indel	-0.05728	0	0.01	0
v236	snv	-0.7102	0	0.01	0
v237	small_indel	0.05772	0	0.08143	0
v238	snv	-0.7102	0	0.03123	0
v239	snv	-0.7102	0	0.01	0
v240	snv	-0.7102	1	0.01	0
v241	deletion_long	2.22819	0	0.04853	1
v242	snv	-0.7102	0	0.01	0
v243	snv	-0.7102	0	0.02893	0
v244	snv	-0.7102	0	0.01	0
v245	snv	-0.7102	1	0.01966	0
v246	snv	-0.7102	0	0.01453	0
v247	small_indel	-0.10202	0	0.01	0
v248	snv	-0.7102	1	0.01166	0
v249	snv	-0.7102	0	0.01	0
v250	snv	-0.7102	0	0.03252	0
v251	other_complex_sv	1.22062	1	0.01	0
v252	snv	-0.7102	0	0.03208	0
v253	snv	-0.7102	0	0.08048	0
v254	small_indel	0.04933	0	0.01	0
v255	str_vntr_repeat	2.30365	1	0.01	0
v256	snv	-0.7102	0	0.08048	0
v257	str_vntr_repeat	0.71959	1	0.01	0
v258	snv	-0.7102	0	0.02584	0
v259	snv	-0.7102	0	0.01	0
v260	duplication_long	0.58128	0	0.01	1
v261	insertion_mei	0.56554	0	0.01	0
v262	snv	-0.7102	1	0.01	0
v263	snv	-0.7102	0	0.02472	0
v264	snv	-0.7102	0	0.01	0
v265	insertion_mei	1.54967	0	0.01	0
v266	snv	-0.7102	0	0.12817	0
v267	snv	-0.7102	0	0.10329	0
v268	snv	-0.7102	0	0.01	0
v269	small_indel	0.12809	0	0.11812	0
v270	snv	-0.7102	0	0.01625	0
v271	snv	-0.7102	0	0.01	0
v272	duplication_long	1.7483	0	0.01	1
v273	snv	-0.7102	0	0.04651	0
v274	snv	-0.7102	1	0.06936	0
v275	snv	-0.7102	0	0.01	0
v276	small_indel	0.1456	0	0.06103	0
v277	duplication_long	2.11622	0	0.01822	1
v278	duplication_long	0.7575	0	0.04688	1
v279	other_complex_sv	1.80218	0	0.01	0
v280	snv	-0.7102	0	0.01	0
v281	snv	-0.7102	0	0.04387	0
v282	small_indel	0.08849	0	0.23728	0
v283	duplication_long	0.48873	0	0.01302	1
v284	small_indel	0.16706	0	0.01	0
v285	duplication_short	1.36371	0	0.01	1
v286	snv	-0.7102	0	0.04376	0
v287	snv	-0.7102	0	0.07428	0
v288	small_indel	0.0316	0	0.24478	0
v289	duplication_short	0.70773	0	0.01	1
v290	snv	-0.7102	0	0.06332	0
v291	duplication_long	0.61846	0	0.01	1
v292	deletion_short	1.51885	0	0.01	1
v293	other_complex_sv	1.1323	0	0.01	0
v294	snv	-0.7102	0	0.01	0
v295	snv	-0.7102	0	0.04609	0
v296	str_vntr_repeat	0.82798	1	0.01	0
v297	snv	-0.7102	0	0.03491	0
v298	snv	-0.7102	0	0.07784	0
v299	small_indel	-0.39073	0	0.0169	0
v300	snv	-0.7102	0	0.01	0
v301	str_vntr_repeat	1.48573	1	0.05047	0
v302	snv	-0.7102	0	0.01	0
v303	small_indel	0.12809	0	0.01477	0
v304	snv	-0.7102	0	0.0628	0
v305	snv	-0.7102	0	0.01	0
v306	inversion_bnd_complex	0.50463	0	0.01	0
v307	snv	-0.7102	0	0.01945	0
v308	snv	-0.7102	0	0.01625	0
v309	snv	-0.7102	0	0.01	0
v310	snv	-0.7102	0	0.08205	0
v311	snv	-0.7102	0	0.02161	0
v312	snv	-0.7102	0	0.01	0
v313	snv	-0.7102	0	0.01	0
v314	snv	-0.7102	0	0.28749	0
v315	duplication_long	2.35951	0	0.01	1
v316	duplication_long	1.22258	0	0.01	1
v317	inversion_bnd_complex	0.90626	0	0.04353	0
v318	snv	-0.7102	0	0.02372	0
v319	small_indel	-0.03165	1	0.28611	0
v320	snv	-0.7102	0	0.01	0
v321	duplication_short	2.24872	0	0.01	1
v322	deletion_long	0.77863	0	0.01	1
v323	snv	-0.7102	0	0.01	0
v324	small_indel	0.09558	0	0.01	0
v325	insertion_mei	2.36673	0	0.01	0
v326	snv	-0.7102	0	0.01	0
v327	other_complex_sv	1.87194	0	0.01	0
v328	insertion_mei	0.42337	0	0.01	0
v329	other_complex_sv	2.39743	0	0.01	0
v330	other_complex_sv	0.37458	0	0.01	0
v331	duplication_short	1.00584	0	0.01	1
v332	snv	-0.7102	1	0.01	0
v333	small_indel	0.10246	0	0.01	0
v334	snv	-0.7102	0	0.01	0
v335	snv	-0.7102	0	0.01561	0
v336	snv	-0.7102	1	0.01	0
v337	snv	-0.7102	0	0.02497	0
v338	snv	-0.7102	0	0.01	0
v339	snv	-0.7102	0	0.01	0
v340	snv	-0.7102	0	0.01	0
v341	inversion_bnd_complex	1.51021	0	0.01	0
v342	snv	-0.7102	0	0.01	0
v343	snv	-0.7102	0	0.01	0
v344	small_indel	0.04933	0	0.01	0
v345	small_indel	-0.03165	0	0.01	0
v346	snv	-0.7102	0	0.01	0
v347	snv	-0.7102	0	0.02924	0
v348	str_vntr_repeat	0.85717	1	0.01	0
v349	snv	-0.7102	0	0.01	0
v350	snv	-0.7102	0	0.188	0
v351	snv	-0.7102	0	0.01	0
v352	snv	-0.7102	0	0.01	0
v353	snv	-0.7102	1	0.01	0
v354	insertion_mei	2.21433	0	0.01	0
v355	snv	-0.7102	0	0.01099	0
v356	inversion_bnd_complex	1.57738	0	0.01	0
v357	other_complex_sv	0.37632	0	0.01	0
v358	small_indel	-0.08612	0	0.13222	0
v359	snv	-0.7102	0	0.01	0
v360	str_vntr_repeat	1.40594	1	0.01	0
v361	snv	-0.7102	1	0.01	0
v362	deletion_short	1.55201	0	0.01	1
v363	snv	-0.7102	0	0.0227	0
v364	snv	-0.7102	0	0.05225	0
v365	snv	-0.7102	0	0.01	0
v366	snv	-0.7102	0	0.01	0
v367	snv	-0.7102	0	0.01	0
v368	snv	-0.7102	0	0.01	0
v369	snv	-0.7102	1	0.25235	0
v370	snv	-0.7102	0	0.0148	0
v371	snv	-0.7102	1	0.04067	0
v372	snv	-0.7102	0	0.01	0
v373	snv	-0.7102	0	0.11236	0
v374	inversion_bnd_complex	0.39271	0	0.01	0
v375	inversion_bnd_complex	1.88748	0	0.01	0
v376	snv	-0.7102	0	0.01	0
v377	other_complex_sv	2.15121	0	0.01	0
v378	duplication_long	0.59658	0	0.03304	1
v379	inversion_bnd_complex	1.85483	0	0.01	0
v380	duplication_long	1.2782	0	0.01	1
v381	snv	-0.7102	0	0.01	0
v382	snv	-0.7102	0	0.06355	0
v383	duplication_short	0.69526	0	0.01	1
v384	snv	-0.7102	0	0.01	0
v385	insertion_mei	2.17364	0	0.01	0
v386	str_vntr_repeat	0.50807	1	0.01	0
v387	small_indel	0.07362	0	0.01214	0
v388	snv	-0.7102	0	0.01	0
v389	snv	-0.7102	0	0.01564	0
v390	inversion_bnd_complex	1.87455	0	0.01	0
v391	snv	-0.7102	0	0.01	0
v392	inversion_bnd_complex	0.80302	0	0.01	0
v393	snv	-0.7102	0	0.01	0
v394	duplication_long	2.23484	0	0.01	1
v395	duplication_short	2.20627	0	0.01	1
v396	small_indel	-0.29729	0	0.01123	0
v397	snv	-0.7102	0	0.01219	0
v398	snv	-0.7102	0	0.10615	0
v399	duplication_short	0.46148	0	0.04335	1
v400	deletion_short	0.9727	0	0.01	1
v401	snv	-0.7102	0	0.01	0
v402	snv	-0.7102	0	0.02072	0
v403	snv	-0.7102	0	0.01	0
v404	deletion_long	1.09055	0	0.01	1
v405	str_vntr_repeat	0.97072	1	0.01	0
v406	snv	-0.7102	0	0.15129	0
v407	deletion_short	1.54617	0	0.01	1
v408	snv	-0.7102	1	0.01	0
v409	str_vntr_repeat	1.20033	1	0.01	0
v410	small_indel	-0.45702	0	0.01733	0
v411	snv	-0.7102	0	0.01	0
v412	snv	-0.7102	0	0.03661	0
v413	inversion_bnd_complex	2.00747	0	0.01	0
v414	snv	-0.7102	0	0.01	0
v415	snv	-0.7102	0	0.09353	0
v416	snv	-0.7102	0	0.02887	0
v417	snv	-0.7102	0	0.01	0
v418	snv	-0.7102	1	0.10078	0
v419	snv	-0.7102	0	0.01556	0
v420	small_indel	-0.05728	0	0.01	0
v421	snv	-0.7102	0	0.01	0
v422	snv	-0.7102	0	0.01	0
v423	snv	-0.7102	0	0.01	0
v424	other_complex_sv	1.90495	0	0.01	0
v425	small_indel	0.13408	0	0.01	0
v426	snv	-0.7102	0	0.01	0
v427	snv	-0.7102	0	0.01	0
v428	deletion_long	1.18152	0	0.05903	1
v429	snv	-0.7102	0	0.01	0
v430	duplication_long	0.44114	0	0.01	1
v431	deletion_long	1.07861	0	0.01	1
v432	duplication_short	1.68513	0	0.01	1
v433	snv	-0.7102	0	0.07062	0
v434	snv	-0.7102	0	0.12882	0
v435	snv	-0.7102	0	0.09491	0
v436	snv	-0.7102	0	0.01	0
v437	small_indel	0.07362	0	0.0352	0
v438	snv	-0.7102	0	0.2232	0
v439	snv	-0.7102	0	0.01	0
v440	insertion_mei	2.35446	0	0.01	0
v441	snv	-0.7102	0	0.01	0
v442	small_indel	0.16188	0	0.01	0
v443	deletion_short	1.20399	1	0.02942	1
v444	insertion_mei	0.89454	0	0.01	0
v445	duplication_long	1.7961	0	0.01	1
v446	snv	-0.7102	0	0.03931	0
v447	snv	-0.7102	0	0.01	0
v448	snv	-0.7102	0	0.09423	0
v449	snv	-0.7102	0	0.03116	0
v450	small_indel	-0.23099	0	0.01	0
v451	snv	-0.7102	0	0.01	0
v452	insertion_mei	2.35395	0	0.02822	0
v453	snv	-0.7102	0	0.03411	0
v454	snv	-0.7102	0	0.09258	0
v455	small_indel	0.05772	0	0.01	0
v456	snv	-0.7102	0	0.01	0
v457	small_indel	0.09558	0	0.01	0
v458	snv	-0.7102	0	0.05255	0
v459	snv	-0.7102	0	0.01	0
v460	snv	-0.7102	0	0.26542	0
v461	small_indel	0.13408	0	0.0433	0
v462	snv	-0.7102	0	0.35238	0
v463	small_indel	0.08117	0	0.06986	0
v464	snv	-0.7102	0	0.01	0
v465	other_complex_sv	1.34981	0	0.01	0
v466	snv	-0.7102	0	0.01	0
v467	snv	-0.7102	0	0.01	0
v468	snv	-0.7102	0	0.01	0
v469	snv	-0.7102	0	0.01	0
v470	small_indel	0.0658	0	0.01	0
v471	snv	-0.7102	0	0.02156	0
v472	deletion_long	2.39698	0	0.01	1
v473	snv	-0.7102	1	0.15715	0
v474	snv	-0.7102	0	0.04155	0
v475	snv	-0.7102	0	0.01	0
v476	snv	-0.7102	0	0.05515	0
v477	snv	-0.7102	0	0.01	0
v478	snv	-0.7102	1	0.19684	0
v479	duplication_long	0.39994	0	0.01303	1
v480	snv	-0.7102	1	0.01183	0
v481	snv	-0.7102	1	0.01468	0
v482	snv	-0.7102	0	0.06541	0
v483	snv	-0.7102	0	0.01	0
v484	snv	-0.7102	0	0.02501	0
v485	deletion_long	0.40068	0	0.0118	1
v486	other_complex_sv	2.26647	0	0.05771	0
v487	snv	-0.7102	0	0.02206	0
v488	deletion_long	1.02913	1	0.01	1
v489	snv	-0.7102	0	0.09098	0
v490	small_indel	-0.39073	0	0.03251	0
v491	snv	-0.7102	0	0.25604	0
v492	snv	-0.7102	0	0.01	0
v493	duplication_long	0.8311	0	0.06189	1
v494	snv	-0.7102	0	0.01	0
v495	snv	-0.7102	0	0.01	0
v496	snv	-0.7102	0	0.01	0
v497	small_indel	0.09558	0	0.01	0
v498	snv	-0.7102	0	0.01	0
v499	snv	-0.7102	0	0.03772	0
v500	snv	-0.7102	0	0.01	0
v501	snv	-0.7102	1	0.01	0
v502	snv	-0.7102	0	0.01	0
v503	snv	-0.7102	0	0.01	0
v504	deletion_short	1.44287	0	0.01	1
v505	snv	-0.7102	1	0.01971	0
v506	snv	-0.7102	0	0.01	0
v507	other_complex_sv	0.40417	0	0.01	0
v508	snv	-0.7102	0	0.03984	0
v509	small_indel	-0.00858	0	0.01	0
v510	small_indel	-0.29729	0	0.09073	0
v511	snv	-0.7102	0	0.06909	0
v512	snv	-0.7102	0	0.10313	0
v513	snv	-0.7102	0	0.0569	0
v514	snv	-0.7102	0	0.2267	0
v515	deletion_short	0.77447	0	0.01	1
v516	snv	-0.7102	0	0.01	0
v517	snv	-0.7102	0	0.04347	0
v518	snv	-0.7102	0	0.04008	0
v519	small_indel	-0.55047	0	0.01	0
v520	snv	-0.7102	0	0.01743	0
v521	small_indel	-0.07125	0	0.05174	0
v522	snv	-0.7102	0	0.07219	0
v523	other_complex_sv	1.36783	0	0.01986	0
v524	snv	-0.7102	0	0.01	0
v525	duplication_short	1.56826	1	0.02669	1
v526	duplication_long	1.53373	0	0.01	1
v527	snv	-0.7102	0	0.02372	0
v528	duplication_long	1.07358	0	0.01	1
v529	small_indel	0.13991	0	0.05277	0
v530	snv	-0.7102	0	0.01	0
v531	snv	-0.7102	1	0.01559	0
v532	snv	-0.7102	1	0.14794	0
v533	snv	-0.7102	1	0.02755	0
v534	small_indel	0.15116	0	0.13688	0
v535	small_indel	-0.04411	0	0.09308	0
v536	snv	-0.7102	0	0.01	0
v537	inversion_bnd_complex	1.95429	0	0.01371	0
v538	snv	-0.7102	0	0.01265	0
v539	snv	-0.7102	0	0.11347	0
v540	snv	-0.7102	0	0.01	0
v541	snv	-0.7102	0	0.01	0
v542	small_indel	0.18193	0	0.01	0
v543	snv	-0.7102	0	0.01	0
v544	snv	-0.7102	0	0.01	0
v545	duplication_long	1.52025	1	0.02039	1
v546	deletion_short	1.01049	0	0.01	1
v547	snv	-0.7102	0	0.01	0
v548	deletion_short	0.51182	0	0.01	1
v549	snv	-0.7102	0	0.14407	0
v550	snv	-0.7102	0	0.02769	0
v551	small_indel	0.17708	1	0.01	0
v552	snv	-0.7102	0	0.01671	0
v553	snv	-0.7102	0	0.01768	0
v554	inversion_bnd_complex	1.22385	0	0.13344	0
v555	snv	-0.7102	0	0.12	0
v556	snv	-0.7102	0	0.01	0
v557	insertion_mei	1.73712	0	0.01	0
v558	snv	-0.7102	0	0.01	0
v559	str_vntr_repeat	1.90952	1	0.01	0
v560	snv	-0.7102	0	0.02538	0
v561	snv	-0.7102	0	0.05031	0
v562	snv	-0.7102	0	0.01	0
v563	snv	-0.7102	0	0.01	0
v564	deletion_short	0.55019	0	0.02212	1
v565	snv	-0.7102	0	0.01	0
v566	snv	-0.7102	0	0.04951	0
v567	duplication_short	1.5378	0	0.01	1
v568	duplication_long	1.03008	0	0.01541	1
v569	inversion_bnd_complex	1.60949	0	0.01	0
v570	snv	-0.7102	0	0.06264	0
v571	snv	-0.7102	0	0.01	0
v572	snv	-0.7102	0	0.05333	0
v573	duplication_short	2.36261	0	0.01	1
v574	small_indel	-0.20385	0	0.01	0
v575	insertion_mei	1.1654	0	0.01	0
v576	inversion_bnd_complex	1.67802	0	0.01	0
v577	snv	-0.7102	0	0.07657	0
v578	snv	-0.7102	0	0.07599	0
v579	other_complex_sv	2.45515	0	0.01	0
v580	deletion_short	1.17941	0	0.01	1
v581	snv	-0.7102	0	0.01	0
v582	duplication_long	2.14243	0	0.01	1
v583	insertion_mei	2.324	0	0.01	0
v584	deletion_long	1.47633	0	0.01	1
v585	snv	-0.7102	0	0.12668	0
v586	duplication_short	2.2478	0	0.01146	1
v587	snv	-0.7102	0	0.01239	0
v588	snv	-0.7102	0	0.02361	0
v589	snv	-0.7102	0	0.01	0
v590	snv	-0.7102	0	0.04603	0
v591	small_indel	0.0658	0	0.01	0
v592	snv	-0.7102	0	0.15059	0
v593	snv	-0.7102	0	0.02279	0
v594	snv	-0.7102	0	0.01	0
v595	other_complex_sv	0.99798	1	0.02103	0
v596	deletion_short	2.11315	0	0.01	1
v597	snv	-0.7102	0	0.02998	0
v598	other_complex_sv	2.27526	0	0.01	0
v599	snv	-0.7102	0	0.09241	0
v600	str_vntr_repeat	1.32096	1	0.01	0
v601	snv	-0.7102	0	0.01	0
v602	other_complex_sv	0.56171	0	0.03172	0
v603	snv	-0.7102	0	0.01	0
v604	snv	-0.7102	0	0.01	0
v605	snv	-0.7102	0	0.01	0
v606	deletion_short	1.48638	0	0.01	1
v607	snv	-0.7102	0	0.04917	0
v608	snv	-0.7102	0	0.02546	0
v609	snv	-0.7102	0	0.09086	0
v610	deletion_long	1.69402	0	0.01	1
v611	snv	-0.7102	0	0.02494	0
v612	snv	-0.7102	0	0.01079	0
v613	snv	-0.7102	0	0.01	0
v614	small_indel	0.10246	0	0.01	0
v615	snv	-0.7102	0	0.01998	0
v616	snv	-0.7102	0	0.01	0
v617	deletion_short	0.9535	0	0.01	1
v618	snv	-0.7102	0	0.03562	0
v619	deletion_long	2.39573	0	0.01	1
v620	small_indel	-0.03165	0	0.08083	0
v621	snv	-0.7102	0	0.01	0
v622	snv	-0.7102	0	0.04377	0
v623	snv	-0.7102	0	0.01	0
v624	snv	-0.7102	0	0.02016	0
v625	inversion_bnd_complex	1.26054	0	0.01	0
v626	small_indel	0.02219	0	0.13813	0
v627	duplication_short	1.7931	0	0.01	1
v628	other_complex_sv	0.72099	0	0.02049	0
v629	deletion_short	0.8045	0	0.01	1
v630	snv	-0.7102	0	0.01	0
v631	snv	-0.7102	0	0.14725	0
v632	snv	-0.7102	0	0.01	0
v633	duplication_long	0.71153	0	0.03109	1
v634	duplication_short	0.60856	0	0.01	1
v635	deletion_long	0.80678	0	0.01	1
v636	inversion_bnd_complex	2.45557	0	0.01	0
v637	snv	-0.7102	0	0.01	0
v638	snv	-0.7102	0	0.01	0
v639	snv	-0.7102	0	0.01	0
v640	snv	-0.7102	0	0.34979	0
v641	duplication_short	1.31348	0	0.01	1
v642	small_indel	0.07362	0	0.01021	0
v643	small_indel	0.05772	1	0.01	0
v644	snv	-0.7102	1	0.01	0
v645	str_vntr_repeat	0.75621	1	0.01	0
v646	snv	-0.7102	0	0.01	0
