variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v246	snv	-0.75412	0	0.01716	0
v247	str_vntr_repeat	1.5446	1	0.04374	0
v248	duplication_short	2.16419	0	0.08718	1
v249	other_complex_sv	0.26152	0	0.01	0
v250	snv	-0.75412	1	0.02082	0
v251	snv	-0.75412	0	0.04812	0
v252	deletion_short	1.94301	0	0.01	1
v253	snv	-0.75412	0	0.01	0
v254	inversion_bnd_complex	1.40794	0	0.01	0
v255	snv	-0.75412	0	0.04734	0
v256	snv	-0.75412	0	0.01	0
v257	deletion_short	1.75066	0	0.01	1
v258	snv	-0.75412	1	0.01386	0
v259	snv	-0.75412	0	0.01	0
v260	snv	-0.75412	0	0.01	0
v261	snv	-0.75412	0	0.01	0
v262	snv	-0.75412	0	0.03862	0
v263	snv	-0.75412	0	0.01	0
v264	duplication_long	0.77747	0	0.01	1
v265	snv	-0.75412	0	0.04406	0
v266	snv	-0.75412	0	0.01	0
v267	duplication_short	1.07293	0	0.01	1
v268	snv	-0.75412	0	0.1481	0
v269	other_complex_sv	1.95917	0	0.01	0
v270	insertion_mei	1.69724	0	0.01	0
v271	other_complex_sv	0.44056	0	0.12626	0
v272	snv	-0.75412	0	0.01	0
v273	snv	-0.75412	0	0.01563	0
v274	insertion_mei	0.45556	0	0.01	0
v275	snv	-0.75412	0	0.01155	0
v276	snv	-0.75412	0	0.0712	0
v277	snv	-0.75412	0	0.01	0
v278	snv	-0.75412	1	0.01	0
v279	snv	-0.75412	0	0.01	0
v280	snv	-0.75412	0	0.01	0
v281	snv	-0.75412	0	0.01297	0
v282	snv	-0.75412	0	0.0629	0
v283	snv	-0.75412	0	0.10083	0
v284	snv	-0.75412	0	0.01506	0
v285	snv	-0.75412	0	0.01	0
v286	snv	-0.75412	0	0.01	0
v287	snv	-0.75412	0	0.0221	0
v288	snv	-0.75412	0	0.06648	0
v289	insertion_mei	1.00966	0	0.01	0
v290	snv	-0.75412	0	0.01	0
v291	snv	-0.75412	0	0.01	0
v292	snv	-0.75412	0	0.28939	0
v293	snv	-0.75412	0	0.15181	0
v294	deletion_long	0.47459	0	0.01	1
v295	inversion_bnd_complex	0.31788	0	0.01	0
v296	inversion_bnd_complex	1.0896	0	0.01	0
v297	snv	-0.75412	0	0.26303	0
v298	snv	-0.75412	0	0.01371	0
v299	small_indel	-0.41233	0	0.01	0
v300	deletion_short	2.05654	0	0.01	1
v301	snv	-0.75412	0	0.01	0
v302	snv	-0.75412	0	0.09799	0
v303	snv	-0.75412	0	0.01	0
v304	other_complex_sv	1.51943	0	0.01355	0
v305	duplication_short	1.99034	0	0.01	1
v306	duplication_long	1.39673	0	0.01	1
v307	small_indel	0.04463	0	0.04655	0
v308	str_vntr_repeat	2.16964	1	0.01	0
v309	insertion_mei	0.62145	0	0.01	0
v310	snv	-0.75412	0	0.01	0
v311	snv	-0.75412	0	0.02626	0
v312	snv	-0.75412	0	0.01	0
v313	str_vntr_repeat	1.98439	1	0.10012	0
v314	deletion_short	0.71398	0	0.06241	1
v315	snv	-0.75412	0	0.01	0
v316	snv	-0.75412	0	0.01	0
v317	deletion_short	0.89013	0	0.01	1
v318	small_indel	-0.28751	0	0.19831	0
v319	snv	-0.75412	0	0.01	0
v320	snv	-0.75412	0	0.01	0
v321	snv	-0.75412	0	0.01	0
v322	snv	-0.75412	0	0.01	0
v323	other_complex_sv	1.38553	0	0.01	0
v324	small_indel	-0.06221	0	0.02997	0
v325	deletion_short	1.69559	0	0.03399	1
v326	snv	-0.75412	1	0.01294	0
v327	snv	-0.75412	0	0.01	0
v328	snv	-0.75412	0	0.25801	0
v329	snv	-0.75412	1	0.02065	0
v330	snv	-0.75412	0	0.02824	0
v331	other_complex_sv	1.88768	0	0.01	0
v332	deletion_short	0.99473	0	0.01	1
v333	deletion_long	1.55106	0	0.01	1
v334	snv	-0.75412	0	0.12674	0
v335	snv	-0.75412	0	0.13282	0
v336	snv	-0.75412	0	0.02022	0
v337	inversion_bnd_complex	2.0698	0	0.01	0
v338	inversion_bnd_complex	0.43427	0	0.0108	0
v339	duplication_long	1.06489	0	0.01	1
v340	snv	-0.75412	0	0.01	0
v341	snv	-0.75412	0	0.21941	0
v342	str_vntr_repeat	0.55918	1	0.04815	0
v343	snv	-0.75412	0	0.01	0
v344	snv	-0.75412	0	0.01	0
v345	snv	-0.75412	0	0.03583	0
v346	duplication_short	2.08539	0	0.01	1
v347	deletion_short	0.70341	0	0.01354	1
v348	insertion_mei	1.42573	0	0.01	0
v349	duplication_short	1.49071	0	0.01	1
v350	snv	-0.75412	0	0.02203	0
v351	snv	-0.75412	0	0.01	0
v352	inversion_bnd_complex	0.76922	0	0.01	0
v353	snv	-0.75412	0	0.01	0
v354	snv	-0.75412	0	0.01213	0
v355	snv	-0.75412	0	0.01	0
v356	snv	-0.75412	0	0.01	0
v357	snv	-0.75412	0	0.01	0
v358	duplication_long	0.83033	0	0.01	1
v359	snv	-0.75412	0	0.01608	0
v360	snv	-0.75412	0	0.02225	0
v361	snv	-0.75412	0	0.01	0
v362	duplication_short	0.45327	0	0.07696	1
v363	other_complex_sv	1.23691	0	0.01635	0
v364	snv	-0.75412	0	0.01	0
v365	inversion_bnd_complex	1.02487	0	0.01	0
v366	snv	-0.75412	0	0.01	0
v367	snv	-0.75412	0	0.01	0
v368	deletion_short	0.86834	0	0.01	1
v369	duplication_long	1.43831	0	0.02613	1
v370	snv	-0.75412	0	0.01819	0
v371	snv	-0.75412	0	0.03337	0
v372	snv	-0.75412	0	0.01	0
v373	snv	-0.75412	1	0.01	0
v374	snv	-0.75412	0	0.01	0
v375	snv	-0.75412	1	0.01	0
v376	snv	-0.75412	0	0.0279	0
v377	snv	-0.75412	0	0.01	0
v378	snv	-0.75412	0	0.01	0
v379	snv	-0.75412	0	0.01967	0
v380	snv	-0.75412	0	0.01874	0
v381	snv	-0.75412	0	0.33783	0
v382	deletion_short	1.92362	0	0.01088	1
v383	snv	-0.75412	0	0.01178	0
v384	snv	-0.75412	0	0.01	0
v385	small_indel	-0.08825	0	0.01	0
v386	deletion_short	1.50253	0	0.01	1
v387	deletion_long	1.34957	0	0.0198	1
v388	snv	-0.75412	0	0.08301	0
v389	insertion_mei	0.3762	0	0.01	0
v390	deletion_short	0.47733	0	0.01	1
v391	snv	-0.75412	0	0.01	0
v392	snv	-0.75412	0	0.01	0
v393	snv	-0.75412	1	0.20137	0
v394	snv	-0.75412	1	0.01	0
v395	snv	-0.75412	0	0.01	0
v396	insertion_mei	1.29449	0	0.01	0
v397	duplication_short	0.24344	0	0.07558	1
v398	snv	-0.75412	0	0.02975	0
v399	other_complex_sv	0.9772	0	0.01	0
v400	small_indel	-0.10757	0	0.04497	0
v401	other_complex_sv	1.39501	0	0.01	0
v402	deletion_short	1.33353	0	0.0623	1
v403	other_complex_sv	1.09141	0	0.01	0
v404	snv	-0.75412	0	0.01438	0
v405	snv	-0.75412	0	0.02001	0
v406	snv	-0.75412	0	0.02934	0
v407	snv	-0.75412	0	0.26485	0
v408	snv	-0.75412	0	0.03233	0
v409	snv	-0.75412	0	0.01	0
v410	snv	-0.75412	0	0.17429	0
v411	deletion_long	1.76736	0	0.01	1
v412	duplication_long	0.60432	0	0.01	1
v413	snv	-0.75412	0	0.01	0
v414	snv	-0.75412	0	0.17102	0
v415	snv	-0.75412	0	0.01	0
v416	deletion_short	2.15441	0	0.06488	1
v417	snv	-0.75412	0	0.01	0
v418	small_indel	-0.41233	0	0.07828	0
v419	snv	-0.75412	0	0.33806	0
v420	duplication_long	0.31795	0	0.01	1
v421	snv	-0.75412	0	0.01	0
v422	deletion_long	1.38567	0	0.01	1
v423	insertion_mei	0.28943	0	0.01	0
v424	snv	-0.75412	0	0.09456	0
v425	str_vntr_repeat	1.03153	1	0.01	0
v426	snv	-0.75412	0	0.01	0
v427	snv	-0.75412	0	0.01652	0
v428	deletion_short	1.10593	0	0.01392	1
v429	snv	-0.75412	0	0.19397	0
v430	deletion_long	1.02193	0	0.01	1
v431	insertion_mei	0.43152	0	0.01	0
v432	duplication_short	1.19686	0	0.01	1
v433	snv	-0.75412	0	0.01	0
v434	snv	-0.75412	1	0.06319	0
v435	duplication_short	0.49092	0	0.01	1
v436	small_indel	0.07237	0	0.01038	0
v437	snv	-0.75412	0	0.01	0
v438	duplication_long	0.72432	0	0.01	1
v439	snv	-0.75412	0	0.01831	0
v440	snv	-0.75412	0	0.01	0
v441	snv	-0.75412	1	0.01	0
v442	deletion_long	0.26348	0	0.01	1
v443	duplication_short	1.24776	0	0.01	1
v444	snv	-0.75412	0	0.01	0
v445	snv	-0.75412	0	0.01	0
v446	deletion_long	0.5411	1	0.04962	1
v447	snv	-0.75412	0	0.07381	0
v448	snv	-0.75412	0	0.01	0
v449	str_vntr_repeat	1.62197	1	0.01	0
v450	deletion_short	1.40243	0	0.02053	1
v451	inversion_bnd_complex	2.12633	0	0.05693	0
v452	snv	-0.75412	0	0.28672	0
v453	snv	-0.75412	0	0.01046	0
v454	snv	-0.75412	0	0.07737	0
v455	snv	-0.75412	0	0.09095	0
v456	snv	-0.75412	0	0.01017	0
v457	snv	-0.75412	0	0.01	0
v458	snv	-0.75412	0	0.01	0
v459	snv	-0.75412	0	0.15306	0
v460	snv	-0.75412	1	0.07681	0
v461	small_indel	-0.15244	0	0.01	0
v462	deletion_long	0.50844	1	0.01	1
v463	duplication_long	2.16517	0	0.01	1
v464	inversion_bnd_complex	0.29895	1	0.01	0
v465	snv	-0.75412	0	0.01	0
v466	deletion_long	1.23049	0	0.01	1
v467	snv	-0.75412	0	0.0959	0
v468	snv	-0.75412	0	0.01378	0
v469	snv	-0.75412	0	0.01	0
v470	str_vntr_repeat	1.37655	1	0.01	0
v471	snv	-0.75412	0	0.01	0
v472	snv	-0.75412	0	0.01544	0
v473	snv	-0.75412	0	0.01	0
v474	deletion_long	0.23145	0	0.01	1
v475	snv	-0.75412	0	0.01399	0
v476	inversion_bnd_complex	2.06291	0	0.01181	0
v477	snv	-0.75412	0	0.01364	0
v478	other_complex_sv	1.01099	0	0.02343	0
v479	snv	-0.75412	0	0.0251	0
v480	snv	-0.75412	0	0.01	0
v481	duplication_long	0.87552	0	0.01	1
v482	snv	-0.75412	0	0.02756	0
v483	snv	-0.75412	0	0.01	0
v484	deletion_long	1.03126	0	0.01	1
v485	snv	-0.75412	1	0.01	0
v486	deletion_long	1.1322	0	0.06709	1
v487	other_complex_sv	1.16567	1	0.01	0
v488	snv	-0.75412	0	0.01	0
v489	snv	-0.75412	0	0.01	0
v490	snv	-0.75412	0	0.01068	0
v491	snv	-0.75412	0	0.01	0
v492	str_vntr_repeat	2.06183	1	0.01585	0
v493	snv	-0.75412	0	0.0117	0
v494	snv	-0.75412	0	0.01	0
v495	snv	-0.75412	0	0.01	0
v496	snv	-0.75412	0	0.01	0
v497	small_indel	-0.15244	0	0.01	0
v498	snv	-0.75412	0	0.01	0
v499	snv	-0.75412	0	0.01	0
v500	snv	-0.75412	0	0.07252	0
v501	snv	-0.75412	1	0.01	0
v502	small_indel	-0.06221	0	0.12119	0
v503	snv	-0.75412	0	0.01	0
v504	other_complex_sv	0.22554	0	0.01	0
v505	snv	-0.75412	0	0.01	0
v506	deletion_short	1.77896	0	0.01502	1
v507	snv	-0.75412	0	0.01	0
v508	deletion_short	1.82965	0	0.03404	1
v509	inversion_bnd_complex	1.40927	1	0.01	0
v510	str_vntr_repeat	1.83045	1	0.01	0
v511	deletion_short	2.03128	0	0.01	1
v512	snv	-0.75412	0	0.08005	0
v513	small_indel	-0.01812	0	0.01	0
v514	deletion_long	2.09694	0	0.01	1
v515	snv	-0.75412	0	0.28025	0
v516	deletion_short	1.1649	0	0.01	1
v517	snv	-0.75412	0	0.01	0
v518	inversion_bnd_complex	0.79137	1	0.01	0
v519	snv	-0.75412	0	0.01	0
v520	deletion_long	0.3027	0	0.01	1
v521	inversion_bnd_complex	1.68393	0	0.01	0
v522	snv	-0.75412	0	0.09162	0
v523	duplication_short	1.52147	0	0.01089	1
v524	small_indel	0.07237	0	0.01	0
v525	snv	-0.75412	0	0.15753	0
v526	snv	-0.75412	1	0.01	0
v527	snv	-0.75412	0	0.01	0
v528	deletion_short	1.44674	0	0.01	1
v529	snv	-0.75412	0	0.01	0
v530	str_vntr_repeat	2.12193	1	0.01	0
v531	inversion_bnd_complex	1.36719	0	0.01	0
v532	snv	-0.75412	0	0.01	0
v533	small_indel	-0.28751	1	0.04554	0
v534	str_vntr_repeat	1.34956	1	0.01	0
v535	snv	-0.75412	0	0.01	0
v536	snv	-0.75412	0	0.01793	0
v537	inversion_bnd_complex	1.28543	1	0.01417	0
v538	small_indel	0.01271	0	0.01	0
v539	snv	-0.75412	0	0.03202	0
v540	small_indel	0.02927	0	0.10492	0
v541	snv	-0.75412	0	0.0311	0
v542	snv	-0.75412	0	0.30634	0
v543	deletion_long	0.78812	0	0.01051	1
v544	snv	-0.75412	0	0.0167	0
v545	deletion_long	1.63093	0	0.01	1
v546	snv	-0.75412	1	0.01	0
v547	snv	-0.75412	0	0.03061	0
v548	duplication_long	1.89068	0	0.01	1
v549	small_indel	-0.10757	0	0.01	0
v550	deletion_long	1.599	0	0.01341	1
v551	duplication_short	0.32425	0	0.01	1
v552	deletion_short	1.99152	0	0.05956	1
v553	deletion_short	2.17669	0	0.01	1
v554	snv	-0.75412	0	0.05117	0
v555	snv	-0.75412	0	0.01	0
v556	deletion_long	1.72802	0	0.01	1
v557	str_vntr_repeat	0.99676	1	0.01	0
v558	snv	-0.75412	0	0.06814	0
v559	snv	-0.75412	0	0.04726	0
v560	other_complex_sv	0.90226	0	0.01	0
v561	deletion_short	2.01768	0	0.01	1
v562	small_indel	-0.12882	0	0.01	0
v563	duplication_short	0.43826	0	0.01	1
v564	other_complex_sv	0.81483	0	0.01	0
v565	snv	-0.75412	0	0.01331	0
v566	snv	-0.75412	0	0.02689	0
v567	deletion_long	0.50665	0	0.01	1
v568	snv	-0.75412	0	0.1155	0
v569	duplication_long	1.34659	0	0.01123	1
v570	duplication_short	1.38707	0	0.01	1
v571	inversion_bnd_complex	1.09801	0	0.03319	0
v572	snv	-0.75412	0	0.01	0
v573	other_complex_sv	0.29627	0	0.01	0
v574	small_indel	-0.22641	0	0.01	0
v575	insertion_mei	1.48689	0	0.01	0
v576	deletion_long	2.10439	0	0.01	1
v577	duplication_long	1.47541	0	0.0156	1
v578	snv	-0.75412	0	0.01	0
v579	snv	-0.75412	0	0.07711	0
v580	insertion_mei	1.1868	0	0.01	0
v581	snv	-0.75412	0	0.01	0
v582	deletion_short	1.51217	0	0.01082	1
v583	snv	-0.75412	0	0.13188	0
v584	other_complex_sv	1.97784	1	0.01	0
v585	inversion_bnd_complex	0.58837	0	0.01	0
v586	snv	-0.75412	0	0.0251	0
v587	snv	-0.75412	0	0.15236	0
v588	snv	-0.75412	0	0.06966	0
v589	other_complex_sv	0.68418	0	0.01	0
v590	duplication_long	0.71763	0	0.09146	1
v591	snv	-0.75412	0	0.10625	0
v592	snv	-0.75412	0	0.01	0
v593	snv	-0.75412	0	0.01181	0
v594	deletion_long	1.46156	0	0.02943	1
v595	snv	-0.75412	0	0.01	0
v596	snv	-0.75412	0	0.27694	0
v597	snv	-0.75412	0	0.21718	0
v598	snv	-0.75412	0	0.01078	0
v599	snv	-0.75412	0	0.0211	0
v600	inversion_bnd_complex	0.38383	1	0.01	0
v601	snv	-0.75412	0	0.11387	0
v602	inversion_bnd_complex	0.88885	0	0.01	0
v603	inversion_bnd_complex	1.73983	0	0.01001	0
v604	insertion_mei	0.35359	0	0.01	0
v605	snv	-0.75412	0	0.01	0
v606	insertion_mei	1.79067	0	0.04444	0
v607	snv	-0.75412	0	0.01674	0
v608	deletion_short	1.69178	0	0.03409	1
v609	small_indel	-0.12882	0	0.06375	0
v610	deletion_long	0.90818	1	0.01	1
v611	snv	-0.75412	0	0.05731	0
v612	duplication_long	2.17326	0	0.01016	1
v613	duplication_long	0.46085	0	0.01	1
v614	snv	-0.75412	0	0.15051	0
v615	snv	-0.75412	0	0.01	0
v616	duplication_long	0.99277	0	0.01	1
v617	str_vntr_repeat	0.66863	1	0.01	0
v618	insertion_mei	0.97291	0	0.01	0
v619	duplication_long	1.96493	0	0.01	1
v620	snv	-0.75412	1	0.09659	0
v621	deletion_long	1.16665	0	0.15114	1
v622	deletion_short	0.5585	0	0.01	1
v623	snv	-0.75412	0	0.01	0
v624	snv	-0.75412	0	0.01	0
v625	snv	-0.75412	0	0.012	0
v626	snv	-0.75412	0	0.01	0
v627	duplication_short	0.58496	0	0.06881	1
v628	snv	-0.75412	0	0.01858	0
v629	snv	-0.75412	0	0.01	0
v630	deletion_short	1.51814	0	0.01	1
v631	snv	-0.75412	1	0.01	0
v632	snv	-0.75412	0	0.01	0
v633	snv	-0.75412	0	0.03864	0
v634	snv	-0.75412	0	0.01289	0
v635	insertion_mei	1.77213	0	0.01	0
v636	snv	-0.75412	0	0.07773	0
