variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v151	snv	-0.5404	0	0.14322	0
v152	snv	-0.5404	0	0.01941	0
v153	snv	-0.5404	0	0.01	0
v154	deletion_long	2.65462	0	0.01608	1
v155	deletion_long	1.03613	0	0.01	1
v156	inversion_bnd_complex	1.90649	0	0.01	0
v157	snv	-0.5404	1	0.01	0
v158	snv	-0.5404	0	0.01141	0
v159	snv	-0.5404	0	0.11579	0
v160	snv	-0.5404	0	0.01	0
v161	snv	-0.5404	0	0.07573	0
v162	snv	-0.5404	0	0.01	0
v163	snv	-0.5404	1	0.14842	0
v164	duplication_short	2.82801	1	0.01	1
v165	str_vntr_repeat	0.91702	1	0.01	0
v166	snv	-0.5404	0	0.03378	0
v167	inversion_bnd_complex	2.74676	0	0.01	0
v168	snv	-0.5404	0	0.03306	0
v169	snv	-0.5404	0	0.01	0
v170	other_complex_sv	2.17639	0	0.01	0
v171	snv	-0.5404	0	0.01	0
v172	snv	-0.5404	0	0.01	0
v173	duplication_long	1.81909	0	0.01	1
v174	snv	-0.5404	0	0.01	0
v175	snv	-0.5404	0	0.11435	0
v176	snv	-0.5404	0	0.02342	0
v177	snv	-0.5404	1	0.01	0
v178	snv	-0.5404	0	0.01	0
v179	small_indel	-0.06345	0	0.01	0
v180	snv	-0.5404	0	0.03899	0
v181	snv	-0.5404	0	0.01	0
v182	snv	-0.5404	0	0.15994	0
v183	snv	-0.5404	0	0.01	0
v184	snv	-0.5404	1	0.03438	0
v185	small_indel	0.47876	0	0.01	0
v186	snv	-0.5404	0	0.01	0
v187	deletion_short	2.65988	0	0.01358	1
v188	duplication_long	0.74853	0	0.01	1
v189	snv	-0.5404	0	0.04361	0
v190	snv	-0.5404	0	0.01	0
v191	snv	-0.5404	0	0.04988	0
v192	snv	-0.5404	0	0.08039	0
v193	small_indel	0.27003	1	0.01772	0
v194	snv	-0.5404	0	0.01	0
v195	snv	-0.5404	0	0.01	0
v196	snv	-0.5404	1	0.01	0
v197	small_indel	0.29425	0	0.04104	0
v198	snv	-0.5404	0	0.01	0
v199	snv	-0.5404	0	0.11428	0
v200	duplication_long	1.37115	0	0.01	1
v201	snv	-0.5404	0	0.01	0
v202	snv	-0.5404	0	0.01	0
v203	snv	-0.5404	1	0.07162	0
v204	snv	-0.5404	0	0.01	0
v205	snv	-0.5404	0	0.01	0
v206	snv	-0.5404	0	0.01	0
v207	str_vntr_repeat	2.92736	1	0.01	0
v208	small_indel	0.30558	1	0.34868	0
v209	snv	-0.5404	0	0.01	0
v210	inversion_bnd_complex	1.76755	0	0.03657	0
v211	snv	-0.5404	0	0.01	0
v212	snv	-0.5404	0	0.40353	0
v213	small_indel	0.33693	0	0.01	0
v214	duplication_long	1.43343	0	0.01	1
v215	snv	-0.5404	0	0.23233	0
v216	snv	-0.5404	0	0.01	0
v217	snv	-0.5404	0	0.01	0
v218	snv	-0.5404	0	0.01	0
v219	snv	-0.5404	0	0.01	0
v220	small_indel	0.25705	0	0.03988	0
v221	snv	-0.5404	0	0.09173	0
v222	small_indel	0.47291	0	0.01	0
v223	snv	-0.5404	0	0.06315	0
v224	snv	-0.5404	0	0.11646	0
v225	snv	-0.5404	0	0.07935	0
v226	snv	-0.5404	0	0.06679	0
v227	snv	-0.5404	0	0.01	0
v228	str_vntr_repeat	1.45278	1	0.01	0
v229	snv	-0.5404	0	0.01	0
v230	deletion_long	0.82278	0	0.01	1
v231	small_indel	-0.02241	0	0.28329	0
v232	snv	-0.5404	0	0.04538	0
v233	snv	-0.5404	0	0.01	0
v234	snv	-0.5404	0	0.01	0
v235	snv	-0.5404	0	0.03615	0
v236	small_indel	-0.35589	0	0.01	0
v237	snv	-0.5404	0	0.01	0
v238	deletion_long	2.44419	0	0.01	1
v239	snv	-0.5404	0	0.02729	0
v240	snv	-0.5404	0	0.01	0
v241	snv	-0.5404	0	0.06003	0
v242	snv	-0.5404	0	0.01	0
v243	snv	-0.5404	0	0.01	0
v244	snv	-0.5404	0	0.04035	0
v245	snv	-0.5404	0	0.0557	0
v246	snv	-0.5404	0	0.07743	0
v247	small_indel	0.39035	0	0.01	0
v248	snv	-0.5404	0	0.01	0
v249	deletion_short	1.27244	0	0.01	1
v250	snv	-0.5404	0	0.01	0
v251	snv	-0.5404	0	0.01	0
v252	insertion_mei	2.87397	0	0.01536	0
v253	insertion_mei	1.93196	0	0.01	0
v254	snv	-0.5404	0	0.0147	0
v255	small_indel	0.32689	0	0.01	0
v256	insertion_mei	2.35777	0	0.01	0
v257	duplication_long	1.91573	0	0.01	1
v258	snv	-0.5404	0	0.01	0
v259	small_indel	0.44813	0	0.02368	0
v260	snv	-0.5404	0	0.01	0
v261	small_indel	0.27003	0	0.0449	0
v262	snv	-0.5404	0	0.01969	0
v263	deletion_long	0.88633	0	0.01	1
v264	snv	-0.5404	0	0.18998	0
v265	small_indel	0.01313	0	0.02699	0
v266	snv	-0.5404	0	0.01	0
v267	snv	-0.5404	0	0.01	0
v268	deletion_short	2.74844	1	0.01	1
v269	snv	-0.5404	0	0.01	0
v270	snv	-0.5404	1	0.01027	0
v271	snv	-0.5404	0	0.13764	0
v272	snv	-0.5404	1	0.01194	0
v273	snv	-0.5404	0	0.01	0
v274	snv	-0.5404	0	0.01	0
v275	snv	-0.5404	0	0.0876	0
v276	small_indel	0.21378	1	0.01	0
v277	deletion_short	2.72783	0	0.01	1
v278	snv	-0.5404	0	0.01	0
v279	snv	-0.5404	0	0.08408	0
v280	snv	-0.5404	0	0.01	0
v281	small_indel	0.229	0	0.01282	0
v282	snv	-0.5404	0	0.01	0
v283	duplication_long	3.10737	0	0.02419	1
v284	snv	-0.5404	0	0.04166	0
v285	small_indel	0.47291	0	0.01	0
v286	snv	-0.5404	0	0.01	0
v287	deletion_long	1.27966	0	0.01	1
v288	snv	-0.5404	0	0.01	0
v289	snv	-0.5404	0	0.01	0
v290	snv	-0.5404	0	0.01325	0
v291	snv	-0.5404	0	0.02368	0
v292	small_indel	0.46693	0	0.01	0
v293	snv	-0.5404	0	0.02303	0
v294	snv	-0.5404	0	0.03281	0
v295	snv	-0.5404	0	0.01	0
v296	small_indel	0.24339	0	0.01	0
v297	snv	-0.5404	0	0.01	0
v298	snv	-0.5404	0	0.01	0
v299	snv	-0.5404	0	0.01	0
v300	snv	-0.5404	1	0.01	0
v301	duplication_short	1.78736	0	0.08668	1
v302	snv	-0.5404	0	0.12448	0
v303	snv	-0.5404	0	0.07033	0
v304	snv	-0.5404	0	0.01351	0
v305	snv	-0.5404	0	0.10726	0
v306	snv	-0.5404	0	0.01	0
v307	snv	-0.5404	0	0.06842	0
v308	snv	-0.5404	1	0.27827	0
v309	snv	-0.5404	0	0.06658	0
v310	small_indel	0.25705	0	0.01	0
v311	snv	-0.5404	0	0.03565	0
v312	snv	-0.5404	0	0.01	0
v313	snv	-0.5404	0	0.07892	0
v314	snv	-0.5404	0	0.04353	0
v315	snv	-0.5404	0	0.01	0
v316	snv	-0.5404	0	0.01	0
v317	small_indel	0.39035	0	0.01	0
v318	snv	-0.5404	0	0.11107	0
v319	snv	-0.5404	0	0.01	0
v320	snv	-0.5404	0	0.0198	0
v321	snv	-0.5404	0	0.01	0
v322	duplication_short	1.47	0	0.01	1
v323	snv	-0.5404	0	0.01	0
v324	deletion_long	1.96421	0	0.01	1
v325	snv	-0.5404	0	0.37457	0
v326	snv	-0.5404	0	0.01781	0
v327	snv	-0.5404	0	0.01	0
v328	small_indel	0.45455	0	0.01	0
v329	snv	-0.5404	0	0.0456	0
v330	snv	-0.5404	0	0.09771	0
v331	snv	-0.5404	0	0.01	0
v332	snv	-0.5404	0	0.10876	0
v333	snv	-0.5404	0	0.10609	0
v334	snv	-0.5404	0	0.01	0
v335	other_complex_sv	1.58831	0	0.01	0
v336	inversion_bnd_complex	1.15375	0	0.06856	0
v337	small_indel	-0.06345	0	0.01	0
v338	snv	-0.5404	0	0.01917	0
v339	inversion_bnd_complex	1.70058	0	0.03364	0
v340	snv	-0.5404	0	0.01	0
v341	snv	-0.5404	0	0.01	0
v342	inversion_bnd_complex	2.23727	0	0.01	0
v343	snv	-0.5404	0	0.25132	0
v344	other_complex_sv	1.64322	0	0.01	0
v345	snv	-0.5404	0	0.01421	0
v346	snv	-0.5404	1	0.07931	0
v347	snv	-0.5404	0	0.21109	0
v348	snv	-0.5404	0	0.01	0
v349	snv	-0.5404	0	0.02339	0
v350	snv	-0.5404	0	0.02087	0
v351	small_indel	0.229	1	0.01	0
v352	snv	-0.5404	0	0.08421	0
v353	snv	-0.5404	0	0.0758	0
v354	snv	-0.5404	0	0.01	0
v355	snv	-0.5404	0	0.01	0
v356	snv	-0.5404	0	0.12175	0
v357	snv	-0.5404	0	0.01	0
v358	snv	-0.5404	0	0.09146	0
v359	snv	-0.5404	1	0.01	0
v360	snv	-0.5404	0	0.09701	0
v361	snv	-0.5404	0	0.01	0
v362	snv	-0.5404	0	0.15527	0
v363	snv	-0.5404	0	0.04631	0
v364	snv	-0.5404	0	0.02527	0
v365	snv	-0.5404	1	0.01	0
v366	small_indel	0.19765	1	0.01	0
v367	snv	-0.5404	0	0.01	0
v368	snv	-0.5404	0	0.01	0
v369	small_indel	0.35595	0	0.02699	0
v370	small_indel	0.39035	0	0.01	0
v371	snv	-0.5404	0	0.07583	0
v372	snv	-0.5404	0	0.01	0
v373	snv	-0.5404	0	0.01	0
v374	snv	-0.5404	0	0.13995	0
v375	snv	-0.5404	0	0.01	0
v376	snv	-0.5404	0	0.01	0
v377	snv	-0.5404	1	0.01	0
v378	snv	-0.5404	0	0.01	0
v379	snv	-0.5404	0	0.03126	0
v380	snv	-0.5404	0	0.04299	0
v381	snv	-0.5404	0	0.13595	0
v382	snv	-0.5404	0	0.01	0
v383	small_indel	0.04449	1	0.04464	0
v384	snv	-0.5404	0	0.01	0
v385	snv	-0.5404	0	0.01	0
v386	snv	-0.5404	0	0.01	0
v387	snv	-0.5404	0	0.01	0
v388	deletion_long	2.36261	0	0.01	1
v389	small_indel	0.45455	0	0.02679	0
v390	other_complex_sv	2.23547	0	0.01	0
v391	small_indel	0.44156	0	0.11774	0
v392	snv	-0.5404	0	0.01	0
v393	snv	-0.5404	0	0.08911	0
v394	snv	-0.5404	0	0.04506	0
v395	snv	-0.5404	0	0.01353	0
v396	snv	-0.5404	0	0.01	0
v397	snv	-0.5404	0	0.01	0
v398	snv	-0.5404	0	0.06346	0
v399	snv	-0.5404	0	0.01	0
v400	snv	-0.5404	0	0.01	0
v401	snv	-0.5404	0	0.01521	0
v402	duplication_short	2.13692	0	0.01	1
v403	snv	-0.5404	1	0.01	0
v404	snv	-0.5404	0	0.01	0
v405	snv	-0.5404	0	0.02025	0
v406	insertion_mei	2.0011	0	0.01	0
v407	duplication_long	0.84013	0	0.01	1
v408	snv	-0.5404	0	0.01	0
v409	deletion_long	1.16869	0	0.01	1
v410	snv	-0.5404	0	0.01	0
v411	snv	-0.5404	0	0.01	0
v412	snv	-0.5404	0	0.02426	0
v413	small_indel	0.229	0	0.01	0
v414	snv	-0.5404	0	0.01751	0
v415	snv	-0.5404	0	0.01	0
v416	snv	-0.5404	0	0.0406	0
v417	snv	-0.5404	0	0.01	0
v418	snv	-0.5404	0	0.06679	0
v419	snv	-0.5404	1	0.01075	0
v420	str_vntr_repeat	2.52056	1	0.01	0
v421	snv	-0.5404	0	0.11555	0
v422	snv	-0.5404	0	0.18649	0
v423	insertion_mei	1.36325	0	0.01601	0
v424	snv	-0.5404	0	0.14812	0
v425	snv	-0.5404	0	0.01	0
v426	snv	-0.5404	0	0.01	0
v427	small_indel	0.42081	0	0.01549	0
v428	snv	-0.5404	1	0.01	0
v429	snv	-0.5404	0	0.02301	0
v430	snv	-0.5404	0	0.03564	0
v431	duplication_long	1.50969	0	0.01	1
v432	snv	-0.5404	0	0.01	0
v433	snv	-0.5404	1	0.01	0
v434	insertion_mei	1.98854	0	0.01	0
v435	snv	-0.5404	0	0.02383	0
v436	small_indel	0.39035	0	0.05737	0
v437	snv	-0.5404	0	0.01	0
v438	snv	-0.5404	0	0.19104	0
v439	other_complex_sv	1.77887	0	0.01	0
v440	snv	-0.5404	0	0.01	0
v441	deletion_short	1.22173	0	0.01	1
v442	snv	-0.5404	1	0.01	0
v443	snv	-0.5404	0	0.01	0
v444	other_complex_sv	1.51452	0	0.01	0
v445	snv	-0.5404	0	0.0362	0
v446	snv	-0.5404	0	0.01	0
v447	snv	-0.5404	0	0.03247	0
v448	snv	-0.5404	0	0.01	0
v449	snv	-0.5404	1	0.01	0
v450	snv	-0.5404	0	0.01	0
v451	snv	-0.5404	0	0.03442	0
v452	snv	-0.5404	0	0.01	0
v453	duplication_long	0.89725	0	0.01	1
v454	snv	-0.5404	0	0.01	0
v455	snv	-0.5404	0	0.01	0
v456	small_indel	0.39035	0	0.01	0
v457	snv	-0.5404	0	0.01627	0
v458	snv	-0.5404	0	0.21201	0
v459	snv	-0.5404	0	0.01	0
v460	snv	-0.5404	0	0.04989	0
v461	duplication_long	0.97973	0	0.01	1
v462	snv	-0.5404	1	0.01	0
v463	snv	-0.5404	0	0.0291	0
v464	snv	-0.5404	0	0.0306	0
v465	snv	-0.5404	0	0.03623	0
v466	snv	-0.5404	0	0.01	0
v467	insertion_mei	2.70819	0	0.01	0
v468	snv	-0.5404	0	0.01	0
v469	snv	-0.5404	0	0.01	0
v470	snv	-0.5404	0	0.01	0
v471	snv	-0.5404	0	0.01701	0
v472	snv	-0.5404	0	0.01341	0
v473	snv	-0.5404	0	0.01674	0
v474	snv	-0.5404	0	0.0637	0
v475	snv	-0.5404	0	0.01	0
v476	snv	-0.5404	0	0.03909	0
v477	deletion_long	1.23448	0	0.01	1
v478	snv	-0.5404	0	0.03884	0
v479	snv	-0.5404	0	0.01	0
v480	snv	-0.5404	0	0.01	0
v481	snv	-0.5404	0	0.02113	0
v482	snv	-0.5404	0	0.01	0
v483	snv	-0.5404	0	0.08661	0
v484	small_indel	0.34661	0	0.01	0
v485	snv	-0.5404	0	0.01	0
v486	snv	-0.5404	0	0.01	0
v487	snv	-0.5404	0	0.01	0
v488	snv	-0.5404	0	0.13489	0
v489	other_complex_sv	3.00696	0	0.01	0
v490	snv	-0.5404	0	0.09959	0
v491	snv	-0.5404	0	0.01	0
v492	snv	-0.5404	0	0.01	0
v493	snv	-0.5404	0	0.03974	0
v494	snv	-0.5404	0	0.08735	0
v495	snv	-0.5404	0	0.02122	0
v496	snv	-0.5404	0	0.01598	0
v497	snv	-0.5404	0	0.01	0
v498	snv	-0.5404	0	0.01552	0
v499	snv	-0.5404	0	0.01997	0
v500	snv	-0.5404	0	0.01	0
v501	small_indel	0.25705	0	0.01	0
v502	snv	-0.5404	0	0.01	0
v503	snv	-0.5404	0	0.04584	0
v504	duplication_long	1.28803	0	0.01	1
v505	snv	-0.5404	0	0.01	0
v506	deletion_short	1.29581	0	0.01	1
v507	small_indel	0.30558	0	0.01	0
v508	small_indel	-0.24796	0	0.02497	0
v509	snv	-0.5404	0	0.01211	0
v510	small_indel	0.25705	0	0.2407	0
v511	duplication_long	2.47626	0	0.01	1
v512	snv	-0.5404	0	0.26139	0
v513	snv	-0.5404	0	0.01642	0
v514	snv	-0.5404	0	0.02791	0
v515	duplication_short	0.89723	0	0.01	1
v516	duplication_long	1.89034	0	0.01	1
v517	small_indel	0.1621	0	0.08366	0
v518	snv	-0.5404	0	0.01	0
v519	snv	-0.5404	0	0.01	0
v520	snv	-0.5404	0	0.01	0
v521	snv	-0.5404	0	0.01	0
v522	snv	-0.5404	0	0.01	0
v523	snv	-0.5404	0	0.01685	0
v524	duplication_long	2.8317	0	0.05595	1
v525	snv	-0.5404	0	0.01383	0
v526	snv	-0.5404	1	0.01	0
v527	snv	-0.5404	0	0.07295	0
v528	snv	-0.5404	0	0.13609	0
v529	snv	-0.5404	0	0.04628	0
v530	small_indel	0.35595	0	0.01	0
v531	snv	-0.5404	1	0.01	0
v532	snv	-0.5404	0	0.01	0
v533	snv	-0.5404	0	0.01	0
v534	snv	-0.5404	0	0.04445	0
v535	small_indel	0.04449	0	0.01	0
v536	snv	-0.5404	0	0.21873	0
v537	snv	-0.5404	0	0.01	0
v538	snv	-0.5404	0	0.01	0
v539	snv	-0.5404	0	0.01	0
v540	snv	-0.5404	0	0.01	0
v541	snv	-0.5404	1	0.02332	0
v542	snv	-0.5404	0	0.01	0
v543	snv	-0.5404	1	0.11311	0
v544	snv	-0.5404	0	0.06489	0
v545	duplication_short	1.57716	0	0.01	1
v546	snv	-0.5404	1	0.01	0
v547	snv	-0.5404	0	0.06693	0
v548	snv	-0.5404	0	0.10557	0
v549	small_indel	0.41351	0	0.01	0
v550	snv	-0.5404	1	0.01	0
v551	small_indel	0.44156	0	0.14857	0
v552	snv	-0.5404	0	0.0231	0
v553	deletion_long	1.58872	0	0.01	1
v554	snv	-0.5404	1	0.01357	0
v555	snv	-0.5404	0	0.0194	0
v556	small_indel	0.49558	0	0.01	0
v557	snv	-0.5404	0	0.19225	0
v558	snv	-0.5404	1	0.02026	0
v559	snv	-0.5404	0	0.01086	0
v560	snv	-0.5404	0	0.01	0
v561	snv	-0.5404	0	0.01	0
v562	small_indel	0.3983	0	0.01	0
v563	snv	-0.5404	1	0.08827	0
v564	snv	-0.5404	0	0.01	0
v565	small_indel	0.46693	0	0.01	0
v566	snv	-0.5404	0	0.03896	0
v567	inversion_bnd_complex	1.03391	1	0.01	0
v568	small_indel	0.31645	0	0.01	0
v569	snv	-0.5404	0	0.01833	0
v570	small_indel	0.27003	0	0.01	0
v571	snv	-0.5404	0	0.01	0
v572	snv	-0.5404	0	0.0297	0
v573	insertion_mei	1.87861	0	0.01	0
v574	other_complex_sv	2.84275	0	0.01	0
v575	deletion_short	2.95138	0	0.01	1
v576	snv	-0.5404	0	0.01	0
v577	other_complex_sv	1.18247	0	0.01	0
v578	other_complex_sv	2.35494	0	0.06799	0
v579	snv	-0.5404	0	0.01	0
v580	duplication_long	2.68147	0	0.04964	1
v581	snv	-0.5404	0	0.02927	0
v582	str_vntr_repeat	2.84872	1	0.01	0
v583	snv	-0.5404	0	0.01	0
v584	snv	-0.5404	0	0.09089	0
v585	deletion_long	3.01609	0	0.01	1
v586	snv	-0.5404	0	0.01061	0
v587	snv	-0.5404	0	0.01	0
v588	snv	-0.5404	0	0.03491	0
v589	snv	-0.5404	0	0.01027	0
v590	snv	-0.5404	0	0.15753	0
v591	inversion_bnd_complex	1.92714	0	0.01	0
v592	snv	-0.5404	1	0.07125	0
v593	snv	-0.5404	0	0.12453	0
v594	snv	-0.5404	0	0.27021	0
v595	snv	-0.5404	0	0.03307	0
v596	inversion_bnd_complex	1.64779	0	0.01	0
v597	deletion_long	1.19329	0	0.07675	1
v598	small_indel	0.35595	0	0.01397	0
v599	snv	-0.5404	0	0.01	0
v600	snv	-0.5404	0	0.24623	0
v601	duplication_long	2.78381	0	0.01	1
v602	snv	-0.5404	0	0.01177	0
v603	duplication_short	1.64968	0	0.01	1
v604	snv	-0.5404	0	0.01	0
v605	str_vntr_repeat	1.01742	1	0.01	0
v606	snv	-0.5404	0	0.01	0
v607	snv	-0.5404	0	0.01	0
v608	small_indel	0.21378	0	0.01	0
v609	snv	-0.5404	0	0.01	0
v610	snv	-0.5404	0	0.01	0
v611	duplication_short	2.33637	1	0.02054	1
v612	snv	-0.5404	0	0.01	0
v613	snv	-0.5404	0	0.0436	0
v614	snv	-0.5404	0	0.02565	0
v615	deletion_long	1.18792	0	0.01	1
v616	deletion_long	3.04832	0	0.01	1
v617	snv	-0.5404	0	0.01	0
v618	deletion_long	3.07324	0	0.01	1
v619	snv	-0.5404	0	0.08563	0
v620	snv	-0.5404	0	0.04903	0
v621	duplication_short	1.33219	0	0.01	1
v622	snv	-0.5404	0	0.01	0
v623	snv	-0.5404	0	0.07798	0
v624	snv	-0.5404	0	0.01	0
v625	inversion_bnd_complex	1.94787	0	0.0119	0
v626	snv	-0.5404	0	0.02055	0
v627	insertion_mei	2.8972	0	0.01	0
v628	snv	-0.5404	0	0.01454	0
v629	snv	-0.5404	0	0.11095	0
v630	snv	-0.5404	0	0.0153	0
v631	small_indel	0.01313	0	0.01	0
v632	deletion_long	1.15852	0	0.01	1
v633	small_indel	0.36498	0	0.01	0
v634	snv	-0.5404	1	0.01	0
v635	insertion_mei	1.93216	0	0.01	0
v636	snv	-0.5404	1	0.08752	0
v637	snv	-0.5404	0	0.01811	0
v638	snv	-0.5404	0	0.01	0
v639	snv	-0.5404	0	0.01026	0
v640	insertion_mei	2.19732	0	0.01	0
v641	str_vntr_repeat	2.53172	1	0.01	0
v642	inversion_bnd_complex	2.15619	0	0.01	0
v643	deletion_long	1.03573	0	0.01	1
v644	snv	-0.5404	0	0.02956	0
v645	other_complex_sv	2.30117	0	0.01	0
v646	small_indel	0.47291	0	0.01	0
v647	snv	-0.5404	0	0.05052	0
v648	snv	-0.5404	0	0.10206	0
v649	snv	-0.5404	0	0.08104	0
v650	snv	-0.5404	1	0.01	0
v651	snv	-0.5404	0	0.01503	0
v652	snv	-0.5404	0	0.12046	0
v653	snv	-0.5404	0	0.01	0
v654	snv	-0.5404	0	0.04075	0
v655	small_indel	0.3983	0	0.01	0
v656	snv	-0.5404	1	0.01061	0
v657	snv	-0.5404	0	0.01	0
